Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
16300	-206.3823	-246.761	40.37867	735.7186	2.138987	0.00394314	0.00440784	0.000916085	0.00230084	0.00377581	0.00106536	0.000526311	0.00511137	0.00638412	0.00154011	0.000496353	0.00486148	0.00166675	0.00887782	0.0122103	0.0018713	0.002350518	-9.974062e-06	0.0241092	0.0512524	0.0702175	0.0214959	0.00960758	0.115086	0.00356894	0.0788957	0.0733349	0.0169947	0.0570351	0.109916	0.15368	0.0269751	0.187831	0.003454811	735.7186	0.30932	0.669024	1.07311	1.94855	0.280458	0.223198	0.104057	0.111165	0.152519	0.128602	0.003444837	1.002895
16400	-200.2544	-244.2582	44.0038	248.0879	2.43569	0.0181386	0.00358974	0.00341211	0.00191533	0.006725	0.00556012	0.00679923	0.00208622	0.00716948	0.00404257	0.000456117	0.00129763	0.00671148	0.0150281	0.00152512	0.0108166	0.006536841	0.008507202	0.0202487	0.0540672	0.0962405	0.0254023	0.0253973	0.0784882	0.00806945	0.00740834	0.0687876	0.10512	0.0950607	0.00276706	0.23607	0.140444	0.0364283	0.001459702	248.0879	0.340273	0.694568	1.07786	1.8873	0.202587	0.239128	0.122786	0.0762372	0.186049	0.173213	0.009966904	0.1464549
16500	-227.588	-250.6005	23.0125	307.2068	1.024227	0.0401543	0.00213512	0.0265733	0.000574019	0.0598169	0.00546428	0.0185302	0.00165674	0.00878309	0.042087	0.00263135	0.00764608	0.0206332	0.0300558	0.0134207	0.0161535	0.03473377	0.006738523	0.0217842	0.0206755	0.0867249	0.0690414	0.020258	0.0411	0.0596074	0.00526897	0.0182876	0.200097	0.251246	0.0146285	0.120249	0.070294	0.000737366	0.001659929	307.2068	0.141762	0.483915	1.0039	2.37042	0.238003	0.245287	0.115973	0.0805035	0.15198	0.168253	0.008398452	0.197647
16600	-240.0228	-254.8706	14.8478	36.71662	3.603559	0.0812893	0.103858	0.0129456	0.0853322	0.0461589	0.104296	0.0111354	0.0331043	0.0390904	0.133094	0.0529166	0.0436579	0.0380951	0.0107394	0.0407783	0.102406	0.05399981	-9.001417e-05	0.0197418	0.181767	0.0251773	0.0330195	0.000333877	0.235112	0.00488829	0.0674196	0.0248051	0.0512759	0.0417459	0.068794	0.126306	0.111489	0.00812498	0.02302962	36.71662	0.431163	0.760278	1.08422	1.72434	0.177475	0.216659	0.117126	0.054789	0.148956	0.284995	0.0229396	1.003924
16700	-230.6462	-245.2175	14.57133	56.7622	1.515564	0.0701834	0.0653799	0.116695	0.00111468	0.0435271	0.16552	0.0672273	0.0229942	0.0840072	0.0242558	0.00683504	0.00863501	0.0652285	0.0371393	0.014219	0.0625495	0.06862389	0.01263221	0.0109028	0.0637393	0.0564048	0.00313216	0.0437076	0.0717463	0.00235809	0.0214197	0.0761067	0.224951	0.0602878	0.0573083	0.163322	0.0975542	0.047059	0.03358786	56.7622	0.227717	0.591127	1.05132	2.12983	0.184373	0.26109	0.109421	0.0937472	0.1902	0.16117	0.04622006	0.7266943
16800	-234.9705	-251.6548	16.68423	18.97476	3.378493	0.0122814	0.0537639	0.0110935	0.308297	0.0415489	0.0265949	0.0413993	0.0262941	0.0789799	0.103108	0.0576758	0.114326	0.13933	0.0148451	0.0350418	0.079012	0.1029378	0.1611985	0.00974195	0.0335011	0.346555	0.0212598	0.0397335	0.0350008	0.0466319	5.55708e-05	0.0849696	0.0283379	0.0286168	0.113617	0.0826069	0.0264055	0.102967	0.01755417	18.97476	0.416577	0.750542	1.08384	1.74904	0.229672	0.275908	0.124195	0.0493552	0.209128	0.111742	0.1787527	0.09820367
16900	-250.1806	-245.7565	-4.424114	10.95646	5.347231	0.904425	0.177613	0.332665	0.032269	0.258552	0.132996	0.143961	0.0562481	0.322562	0.0293944	0.24864	0.0831218	0.530119	0.0235992	0.0604081	0.177651	0.1547906	0.007666303	0.0540494	0.033563	0.129503	0.0434705	0.0602389	0.0563952	0.0266188	0.0126092	0.0198893	0.147755	0.00324367	0.0479166	0.199729	0.0368087	0.12821	0.2369971	10.95646	0.51589	0.811831	1.08265	1.58963	0.273511	0.24306	0.0994202	0.0999326	0.159589	0.124487	0.2446634	0.9686659
17000	-230.6482	-248.6122	17.9641	57.69858	0.9743384	0.0177486	0.162417	0.0654957	0.0493552	0.0622782	0.0231731	0.0349326	0.0219414	0.027588	0.0421082	0.0659078	0.11768	0.0305985	0.0020593	0.0306757	0.12423	0.07135746	0.01530362	0.0120873	0.16277	0.139385	0.0476491	0.0153316	0.00522425	0.0605784	0.0134573	0.0399934	0.0735072	0.0687806	0.029142	0.277323	0.00916003	0.0456115	0.002065456	57.69858	0.131806	0.4689	0.995614	2.40368	0.249461	0.307498	0.0980566	0.0837317	0.169901	0.0913516	0.01736908	0.1189157
17100	-237.0554	-244.829	7.773622	22.41595	3.906828	0.171021	0.0427974	0.138362	0.0122497	0.00336738	0.0234899	0.00527258	0.0128702	0.105677	0.08834	0.219866	0.0666545	0.282813	0.103417	0.0360444	0.124401	0.1446929	0.04986603	0.0353596	0.0987254	0.132018	0.0171293	0.0402823	0.0137987	0.0386312	0.03965	0.10359	0.0688948	0.0499745	0.218606	0.0869233	0.0479306	0.00848657	0.05860238	22.41595	0.449169	0.771924	1.0844	1.6945	0.212619	0.231729	0.126703	0.133384	0.163728	0.131837	0.1084684	0.5402714
17200	-204.6678	-251.3401	46.67235	117.4902	1.839713	0.00202538	0.00999122	3.73975e-05	0.010474	0.011712	0.00318642	0.00230025	0.00357888	0.00402866	0.0039406	0.00358122	0.00579076	0.00441238	0.00174964	0.00117357	0.0191857	0.008176641	0.00753288	0.0897684	0.103234	0.0122855	0.0301797	0.021239	0.164457	0.0382459	0.0239841	0.0107521	0.0559468	0.0464439	0.0164754	0.296312	0.0629521	0.0277237	0.01281233	117.4902	0.27336	0.63681	1.06541	2.02442	0.174609	0.27924	0.0966578	0.0713675	0.172693	0.205434	0.02034521	0.6297467
17300	-242.5876	-249.5887	7.001022	18.51174	3.836679	0.0271121	0.164024	0.00264774	0.220267	0.473143	0.0727788	0.00277198	0.113265	0.173747	0.0523843	0.0765955	0.13385	0.0194997	0.136994	0.256569	0.0771497	0.1591793	0.06623207	0.0524362	0.0789035	0.246132	0.0452583	0.0729325	0.00423195	0.0427576	0.0807111	0.095962	0.157885	0.000106502	0.000708337	0.0877515	0.0242514	0.00997269	0.07210329	18.51174	0.445159	0.769365	1.08439	1.70109	0.248537	0.213165	0.150458	0.0820659	0.18311	0.122664	0.1383354	0.521221
17400	-247.1142	-254.6021	7.487874	127.5015	1.500043	0.205396	0.0869068	0.0423676	0.0479556	0.00113201	0.042327	0.00395881	0.226614	0.0897276	0.0197445	0.0599975	0.110625	0.00845386	0.0855842	0.0804699	0.0253389	0.08295403	0.02310847	0.0323537	0.145562	0.0533766	0.0394891	0.0563085	0.0100324	0.0183799	0.0562942	0.165317	0.0150243	0.125734	0.0162534	0.1356	0.111473	0.0188019	0.0256967	127.5015	0.225329	0.588564	1.05042	2.13568	0.239259	0.19264	0.157367	0.0989524	0.150704	0.161078	0.04880516	0.526516
17500	-226.9145	-249.2542	22.33974	61.08553	1.03037	0.00440837	0.0634117	0.00324019	0.0514671	0.0924716	0.00905798	0.0089534	0.00609718	0.00849449	0.0384023	0.029424	0.00515375	0.0352277	0.000216671	0.20997	0.0265224	0.03589786	0.02745802	0.0276715	0.0336359	0.138042	0.0125343	0.000500817	0.0406809	0.0323757	0.00850593	0.0636769	0.0930294	0.00886303	0.0731627	0.0677326	0.319084	0.0805043	0.005829331	61.08553	0.142974	0.485694	1.00486	2.36648	0.214445	0.3091	0.132322	0.0712635	0.16482	0.108049	0.03328735	0.1751215
17600	-226.0775	-249.7377	23.66019	57.98289	1.658532	0.224469	0.0187553	0.0320109	0.0107939	0.00711362	0.0133293	0.00282567	0.0492148	0.0455315	0.0455746	0.0576342	0.00671637	0.0102516	0.000732437	0.0341934	0.0336554	0.0327331	0.02972008	0.00838303	0.149855	0.182306	0.0119032	0.00529725	0.0081251	0.00737744	0.0728527	0.155382	0.0949476	0.0214518	0.0247061	0.108676	0.0576013	0.0911348	0.005625951	57.98289	0.248806	0.61298	1.05852	2.0797	0.320459	0.243158	0.10515	0.0665759	0.148881	0.115776	0.03534603	0.1591679
17700	-245.393	-249.9851	4.592074	12.46685	3.125788	0.155082	0.307142	0.0331244	0.315738	0.034701	0.197906	0.00959822	0.0372772	0.376669	0.143506	0.342252	0.228016	0.331938	0.000163137	0.30795	0.107074	0.1337365	0.0975797	0.0371036	0.0689738	0.164274	0.0106581	0.0251686	0.0455792	0.0477749	0.141304	0.0150525	0.00385857	0.00386934	0.0499041	0.25469	0.0206862	0.111104	0.001946104	12.46685	0.398765	0.738263	1.08307	1.7799	0.32498	0.262708	0.0709576	0.0762345	0.146217	0.118903	0.09952581	0.01955376
17800	-263.8498	-258.3174	-5.532387	7.907765	1.043872	0.0389135	0.0287755	0.211828	0.188634	0.163905	0.26602	1.07871	0.288442	0.830571	0.111267	0.491291	0.775835	0.198591	0.0717978	0.135971	0.0771218	0.4790272	0.1838201	0.0178581	0.0912167	0.0760227	0.0184127	0.00837034	0.146302	0.0146478	0.0476281	0.0137695	0.00117643	0.0347294	0.294471	0.00950653	0.204298	0.0215919	0.03159368	7.907765	0.145624	0.489553	1.00691	2.35792	0.248952	0.193749	0.0875352	0.146488	0.209576	0.113699	0.2154138	0.1466651
17900	-246.4462	-249.5131	3.066825	22.94269	1.616208	0.420819	0.0536405	0.0337995	0.00745841	0.0340913	0.00557727	0.192498	0.254572	0.350739	0.167218	0.0208405	0.538482	0.156817	0.24379	0.148908	0.0880355	0.2116036	0.05902255	0.0105766	0.205486	0.0586661	0.028382	0.116846	0.0584054	0.041366	0.015305	0.00519044	0.0186387	0.066643	0.0564939	0.146368	0.143421	0.0282121	0.081884	22.94269	0.242729	0.606822	1.05658	2.09387	0.271042	0.217397	0.0768019	0.103768	0.215744	0.115248	0.1409065	0.5811227
18000	-234.8022	-250.7365	15.93436	98.66601	1.089416	0.0994106	0.0588443	0.0355427	0.00645509	0.0276881	0.0349355	0.0139038	0.0473579	0.0184353	0.0129507	0.0297524	0.0477121	0.15832	0.00756597	0.0681511	0.000999534	0.0356483	0.02427699	0.00432976	0.0981857	0.0505962	0.00564187	0.0239654	0.0899431	0.0026544	0.136616	0.00373966	0.0680146	0.0128441	0.00256211	0.151937	0.0938288	0.255141	0.00219882	98.66601	0.154442	0.502071	1.01337	2.33012	0.224976	0.242627	0.133221	0.105736	0.158019	0.13542	0.02647581	0.08305015
18100	-217.4511	-245.1296	27.67851	37.15975	4.148168	0.0254307	0.0508573	0.0219519	0.00305469	0.0188834	0.0825354	0.00830378	0.0149442	0.0273616	0.0369497	0.000227527	0.00205983	0.034601	0.0671421	0.0114909	0.0114249	0.02579354	0.01901608	0.0169639	0.186225	0.0471903	0.0398472	0.00573767	0.148824	0.0466897	0.0991069	0.0480502	0.0653031	0.0233614	0.0345261	0.158366	0.0335433	0.0462656	0.005840902	37.15975	0.462321	0.780182	1.08435	1.67315	0.213501	0.284	0.0912184	0.111405	0.148711	0.151165	0.02485698	0.2349803
18200	-218.7835	-248.9594	30.1759	175.3096	2.608678	0.00380868	0.00941924	0.0100556	0.0320315	0.022258	0.000178132	0.00244102	0.0017548	0.00599761	0.00774547	0.00615024	0.0289655	0.0220493	0.0142832	0.0722412	0.00972894	0.01628392	0.009795265	0.0339562	0.147296	0.0907552	0.0663564	0.0375894	0.00265549	0.0176679	0.111473	0.100937	0.0761325	0.0751358	0.11005	0.0945017	0.0295848	0.00590777	0.00848283	175.3096	0.356524	0.707268	1.07976	1.85645	0.284351	0.223531	0.157707	0.0824241	0.101032	0.150956	0.0182781	0.4640982
18300	-237.8292	-245.0251	7.195983	24.22167	2.601382	0.0132018	0.0293772	0.0309642	0.696935	0.177355	0.00364228	0.0726492	0.00833311	0.198148	0.0347637	0.0194713	0.405357	0.344265	0.027136	0.0298229	0.125031	0.1207279	0.04235274	0.0619565	0.00241173	0.127036	0.0333077	0.0257267	0.313181	0.0178853	0.000888248	0.0336392	0.071493	0.0520762	0.0683644	0.102057	0.0775151	0.0124617	0.02443416	24.22167	0.355863	0.70676	1.07969	1.85769	0.234327	0.269651	0.0893142	0.0752211	0.209764	0.121723	0.06678689	0.3658526
18400	-221.6935	-246.266	24.57249	31.95847	4.002206	0.00101108	0.0222795	0.0106027	0.157597	0.0857935	0.0188634	0.0010814	0.0478248	0.0181716	0.0165484	0.0571348	0.0296869	0.00225505	0.0049051	0.0416333	0.0125731	0.03475473	0.0113872	0.0205288	0.0788883	0.0924228	0.0162608	0.016662	0.00346845	0.0881293	0.050766	0.0849596	0.0327757	0.159339	0.0247878	0.039903	0.187122	0.103987	0.02207413	31.95847	0.454483	0.775285	1.0844	1.68583	0.19835	0.255073	0.174355	0.0582621	0.185932	0.128027	0.03346133	0.6596908
18500	-264.0603	-252.0808	-11.97952	2.732626	1.307348	0.254326	0.432664	0.173367	0.891735	1.08664	0.488328	0.173363	1.28405	0.647666	0.520777	1.26637	0.330326	0.269981	0.470666	0.146067	0.117125	0.6073567	0.5085027	0.0298791	0.178868	0.0611953	0.0111466	0.00578668	0.198291	0.00123327	0.0569822	0.00974748	0.00347528	0.133246	0.0269164	0.0550656	0.106442	0.121726	0.1434739	2.732626	0.19397	0.552997	1.03677	2.21626	0.30551	0.207826	0.121539	0.142204	0.135043	0.0878771	0.6519766	0.2200599
18600	-219.8682	-247.9443	28.07609	23.11752	2.170422	0.0637002	0.080563	0.03925	0.0189196	0.00423755	0.0177925	0.0140442	0.0163906	0.0482082	0.0397011	0.0863261	0.00860953	0.0256264	0.049431	0.0106386	0.0206303	0.0389382	0.01666333	0.0520744	0.103922	0.0897253	0.0122581	0.0175744	0.00169059	0.0757227	0.0957665	0.0829922	0.029176	0.00494697	0.0317534	0.318892	0.0271632	0.0563417	0.03530362	23.11752	0.312803	0.671993	1.07372	1.94148	0.251089	0.207203	0.120219	0.142699	0.156245	0.122544	0.05196696	0.6793475
18700	-231.4926	-247.1526	15.66004	17.58384	1.690713	0.0919931	0.198845	0.0300767	0.00406005	0.0501979	0.0450967	0.0918205	0.116253	0.0867465	0.140541	0.260556	0.0510029	0.0785409	0.114779	0.0191836	0.0193377	0.06246127	0.06970821	0.0192764	0.0241046	0.0222601	0.0125009	0.00246302	0.0350289	0.0252707	0.102961	0.0314299	0.0963458	0.195007	0.00138726	0.193135	0.185736	0.0530947	0.05426454	17.58384	0.253338	0.617502	1.0599	2.06926	0.290276	0.243642	0.0882069	0.0775459	0.177116	0.123213	0.1239727	0.4377134
18800	-228.3001	-251.0352	22.73502	152.1117	3.689321	0.0029306	0.0692196	0.0127332	0.00152335	0.0324614	0.00793817	0.0152889	0.0162237	0.0284483	0.0096255	0.0103764	0.0216421	0.00929707	0.0492326	0.008491	0.00537992	0.01272944	0.01035711	0.0330957	0.164683	0.0479242	0.013675	0.0385212	0.0316827	0.115517	0.00262978	0.0934443	0.118272	0.0855586	0.0147202	0.0534213	0.0118573	0.174997	0.02235791	152.1117	0.436436	0.76373	1.08431	1.71553	0.257409	0.222582	0.109592	0.0848768	0.229005	0.0965349	0.03271501	0.6834143
18900	-232.8037	-247.1732	14.36955	18.8446	1.889423	0.0230405	0.0964073	0.087685	0.197821	0.111938	0.272083	0.0796436	0.274441	1.71747e-05	0.151621	0.0346645	0.0188915	0.113193	0.0983181	0.0148726	0.0277222	0.08312364	0.07499455	0.0342745	0.123676	0.106642	0.00889085	0.0244771	0.0227914	0.0424723	0.0205773	0.0111776	0.131495	0.0227569	0.0272933	0.265811	0.0789015	0.0787623	0.01424871	18.8446	0.279708	0.642715	1.06696	2.01062	0.283052	0.273636	0.0644867	0.0789579	0.121833	0.178034	0.08924327	0.1596615
19000	-213.9437	-251.515	37.5713	168.4548	2.618202	0.00507978	0.0338724	0.0255879	0.000485009	0.00238323	0.00125131	0.000470845	0.0145965	0.00476054	0.0155406	0.000469694	0.00976898	0.000854456	0.0105301	0.00755445	0.00538631	0.006846506	0.005179855	0.0141631	0.210481	0.0515806	0.0228546	0.00740082	0.114848	0.0458937	0.145182	0.0533427	0.0130867	0.134101	0.0746864	0.0525703	0.053228	0.00658063	0.0002591257	168.4548	0.357384	0.707928	1.07985	1.85484	0.278337	0.21603	0.117498	0.0937484	0.0962256	0.198161	0.005438981	0.04764232
19100	-243.2227	-248.8216	5.598884	25.65258	1.808596	0.208485	0.0909818	0.156698	0.031472	0.0758348	0.0276963	0.107908	0.0594044	0.209943	0.00600387	0.0280754	0.962398	0.146848	0.00400878	0.0474997	0.335596	0.1382866	0.04906091	0.0262148	0.145659	0.0303021	0.0121898	0.122797	0.00741039	0.00480752	0.00227498	0.0707824	0.0418606	0.0378879	0.101322	0.096988	0.2017	0.0978027	0.08157598	25.65258	0.269305	0.632984	1.06437	2.03334	0.225438	0.203342	0.150274	0.145604	0.14039	0.134951	0.1306369	0.6244483
19200	-213.9413	-249.4985	35.55711	119.1112	1.346156	0.0174658	0.00174476	0.01291	0.000539043	0.0138817	0.00192857	0.00299941	0.00396625	0.0177851	0.0216545	0.0319206	0.00438736	0.0253177	0.00757312	0.0170713	0.0162581	0.01197967	0.0131104	0.113337	0.0294981	0.110855	0.11276	0.0204063	0.118316	0.115179	0.0144916	0.0287786	0.00734425	0.0423995	0.0227619	0.205584	0.0260953	0.0321932	0.002445563	119.1112	0.200549	0.560771	1.03995	2.19873	0.302878	0.15451	0.154232	0.0659004	0.177292	0.145188	0.01555596	0.1572106
19300	-224.904	-250.1792	25.2752	385.1395	2.097695	0.00253461	0.0228758	0.000761601	0.0456693	0.0406706	0.0201097	0.00361198	0.0143469	0.011394	0.00735752	0.0154144	0.00777278	0.0361144	0.00252626	0.0254429	0.000397041	0.01610214	0.007771738	0.0256055	0.0788053	0.130594	0.00361505	0.00119433	0.0356744	0.0281681	0.0753958	0.187948	0.0246012	0.123815	0.0899542	0.0325553	0.0900481	0.0720255	0.005274134	385.1395	0.304664	0.665016	1.07225	1.95807	0.246496	0.254482	0.104512	0.0850989	0.130018	0.179393	0.01304587	0.4042761
19400	-246.888	-253.5328	6.644799	499.7637	0.7416968	0.0426088	0.0383981	0.0278798	0.350574	0.00969095	0.04677	0.0413222	0.0900869	0.0170949	0.0783742	0.011265	0.00572703	0.0313291	0.0843009	0.0230926	0.0254141	0.07418147	0.004698089	0.0409109	0.149563	0.121346	0.0287308	0.130525	0.109518	0.00976324	0.000353005	0.0593389	0.238719	0.0321912	0.0136035	0.0280745	0.0213515	0.0160114	0.003768469	499.7637	0.0831077	0.382557	0.939392	2.59494	0.244092	0.258049	0.118215	0.0884213	0.171486	0.119737	0.008466558	0.4451005
19500	-243.1512	-251.1647	8.013578	20.30076	2.955256	0.420461	0.247892	0.134194	0.105125	0.00816048	0.0289754	0.0161284	0.0716298	0.0439286	0.123772	0.110631	0.0161003	0.0971468	0.150288	0.191308	0.158022	0.09624888	0.03358507	0.0105174	0.108081	0.147154	0.00503672	0.0162433	0.078212	0.0607632	0.097916	0.0695127	0.0797734	0.016486	0.0386047	0.0579406	0.151199	0.0625597	0.07468486	20.30076	0.385771	0.72902	1.08229	1.80292	0.212273	0.268258	0.0867657	0.0867328	0.167317	0.178653	0.1082699	0.6898024
19600	-212.6482	-244.4512	31.80302	70.06755	2.628006	0.016398	0.062216	0.000238635	0.0643575	0.0274874	0.0192128	0.00759114	0.0186093	0.00669077	0.00834678	0.0202201	0.00516742	0.00852399	0.00294281	0.0079502	0.010824	0.02661714	0.01873678	0.0305865	0.055874	0.0863015	0.0321202	0.00533788	0.058422	0.0105013	0.11156	0.0152425	0.0315424	0.181758	0.0187938	0.0987439	0.0970557	0.166161	0.004847935	70.06755	0.358266	0.708603	1.07994	1.85319	0.210818	0.233335	0.0938222	0.0817326	0.161394	0.218898	0.02358471	0.2055541
19700	-240.0694	-257.7448	17.67541	80.52063	2.020023	0.071035	0.0240288	0.02313	0.0597993	0.0872055	0.0212289	0.00600076	0.0219282	0.0144971	0.0192954	0.00170816	0.0113833	0.0317406	0.0826586	0.14151	0.0139851	0.06995093	0.01768286	0.0208154	0.246571	0.0336667	0.0176639	0.0513236	0.0234474	0.0107361	0.0391872	0.0390577	0.0714286	0.0871118	0.0937504	0.0757151	0.00159999	0.187925	0.00343657	80.52063	0.295653	0.657126	1.07048	1.97674	0.26049	0.25212	0.0872006	0.106873	0.136298	0.157019	0.02111943	0.1627208
19800	-229.8216	-243.945	14.12343	30.3002	3.898034	0.190774	0.0587393	0.214318	0.00557314	0.0112601	0.0543391	0.0126191	0.0176797	0.11166	0.159776	0.133174	0.0370602	0.0217394	0.112397	0.0503115	0.0608193	0.08937214	0.01689965	0.0701006	0.0723595	0.0604047	0.0289181	0.015901	0.0694017	0.0642948	0.00841095	0.0101301	0.0833061	0.0464118	0.101309	0.276747	0.0695173	0.0227868	0.03746118	30.3002	0.448672	0.771608	1.0844	1.69532	0.274194	0.219913	0.118794	0.0636018	0.15781	0.165687	0.05436082	0.6891209
19900	-244.2892	-251.9054	7.616229	21.37207	2.637572	0.0546334	0.0847905	0.0411176	0.120642	0.228159	0.0843318	0.276896	0.410393	0.205308	0.0724685	0.142275	0.0541973	0.0165772	0.0702091	0.00784453	0.10045	0.137857	0.1179371	0.0117541	0.0551118	0.243515	0.00578995	0.115303	0.0451753	0.0516733	0.0379789	0.0374218	0.0164064	0.012195	0.00740731	0.28266	0.0202762	0.0573327	0.01838707	21.37207	0.359123	0.709257	1.08003	1.85159	0.161417	0.412074	0.0904283	0.0732715	0.130045	0.132763	0.1363242	0.1348775
20000	-241.6612	-245.2881	3.626851	21.10956	2.807827	0.09906	0.190675	0.201057	0.0219608	0.0472042	0.201549	0.237703	0.00891601	0.14322	0.436893	0.18966	0.131915	0.0349237	0.31002	0.097977	0.287445	0.220722	0.03428461	0.0501212	0.0773364	0.11693	0.0510412	0.0137592	0.0677308	0.042295	0.0494971	0.0183992	0.045833	0.0614889	0.0649376	0.174768	0.0878344	0.078028	0.02057227	21.10956	0.373826	0.7203	1.08139	1.82449	0.274678	0.225551	0.126598	0.0939651	0.128942	0.150266	0.05485688	0.3750172
20100	-209.8016	-242.9773	33.17569	35.45612	1.334357	0.0286075	0.0721303	0.0314082	0.00090387	0.00497327	0.0213858	0.0111581	0.0318993	0.0390499	0.0413802	0.00821432	0.0145611	0.013899	0.019458	0.00738431	0.0542769	0.02904091	0.05316875	0.014439	0.0867111	0.0621563	0.0138124	0.0011681	0.0781045	0.0948407	0.0206879	0.029667	0.148763	0.0635539	0.000628951	0.21986	0.14453	0.0210769	0.006998437	35.45612	0.198563	0.558443	1.03901	2.20399	0.313408	0.187063	0.1038	0.0948477	0.115219	0.185662	0.06016719	0.1163165
20200	-225.6447	-245.9263	20.28157	15.65425	2.301125	0.0632576	0.0325206	0.045694	0.111871	0.132589	0.106979	0.0118504	0.10989	0.0342966	0.0834475	0.0233633	0.054929	0.178491	0.00490927	0.0146454	0.113665	0.05089249	0.0451689	0.0238905	0.316654	0.0728182	0.0120384	0.0110434	0.0163717	0.0393743	0.0989775	0.0380452	0.0528931	0.0447342	0.089454	0.112882	0.041489	0.0293347	0.0113456	15.65425	0.326752	0.683638	1.07598	1.91363	0.233188	0.267005	0.0784024	0.109038	0.146648	0.165718	0.05651451	0.2007556
20300	-233.0177	-247.6496	14.63185	13.65985	3.195827	0.0720153	0.0268236	0.100508	0.0231486	0.110765	0.0682271	0.149531	0.132265	0.303748	0.0787587	0.113213	0.09037	0.118881	0.0798639	0.0555877	0.120196	0.08997977	0.1250252	0.0292414	0.228702	0.0735306	0.0376076	0.00393996	0.146415	3.84578e-05	0.00471079	0.0156176	0.0471455	0.0427401	0.107288	0.186823	0.0440057	0.0321947	0.01556983	13.65985	0.403866	0.741825	1.08333	1.77098	0.320599	0.240183	0.113175	0.0636261	0.126419	0.135998	0.140595	0.1107424
20400	-230.9368	-246.3291	15.39233	14.87079	2.414932	0.091746	0.0814221	0.133346	0.0453846	0.169495	0.145579	0.00957367	0.037908	0.0551893	0.104491	0.0134373	0.10604	0.00595215	0.16702	0.150419	0.11468	0.05655239	0.06498421	0.0739612	0.0851461	0.0843701	0.00681418	0.00899633	0.0508193	0.201459	0.0254033	0.0474629	0.00524872	0.04379	0.0688899	0.154768	0.103553	0.0393179	0.0196651	14.87079	0.33824	0.692946	1.07759	1.89122	0.251883	0.196724	0.106591	0.0926016	0.166553	0.185648	0.0846493	0.2323126
20500	-228.5733	-246.8867	18.31335	22.01472	4.976766	0.0849507	0.156723	0.0167947	0.0635798	0.0877152	0.0519472	0.0128802	0.104049	0.0206365	0.0425266	0.0138889	0.00784981	0.0670573	0.0742108	0.0799028	0.168745	0.06255443	0.05346834	0.0834522	0.110726	0.048567	0.0273242	0.0241723	0.0387532	0.013278	0.110378	0.0341927	0.0220378	0.00909762	0.0313455	0.280732	0.0803392	0.0856043	0.003029534	22.01472	0.50111	0.803401	1.08334	1.61215	0.255426	0.155674	0.179721	0.0900949	0.157587	0.161498	0.05649788	0.05362208
20600	-252.4468	-257.2915	4.844694	43.76872	2.85305	0.164447	0.0721508	0.0203259	0.166084	0.344751	0.0116525	0.041521	0.180693	0.215712	0.326054	0.0213724	0.0610747	0.15148	0.0875907	0.105028	0.0200352	0.1141328	0.03005103	0.0655437	0.0837494	0.0443925	0.205917	0.00605755	0.0541699	0.00147086	0.0188281	0.0039028	0.004602	0.0194367	0.131295	0.196867	0.0164557	0.147312	0.02562377	43.76872	0.377564	0.723053	1.08169	1.8177	0.151466	0.237008	0.0898444	0.13033	0.182857	0.208495	0.0556748	0.4602401
20700	-209.2295	-245.4407	36.21117	172.7929	2.404565	0.00400664	0.00947548	0.000291291	0.0116829	0.00517818	0.0057092	0.000507855	0.00721018	0.0128897	0.0208751	0.0266168	0.00177616	0.0142038	0.00318883	0.0138259	0.000777384	0.008673166	0.008974471	0.0277991	0.225315	0.110704	0.0079656	0.0099675	0.0221266	0.114273	0.0681447	0.0402035	0.00408712	0.00274645	0.0296099	0.183064	0.0200482	0.133946	0.008618194	172.7929	0.337218	0.692127	1.07746	1.8932	0.232655	0.249974	0.0715557	0.115942	0.183326	0.146548	0.01759266	0.4898743
20800	-216.4678	-241.9365	25.46868	25.9239	1.91649	0.0674599	0.0331273	0.014416	0.118088	0.0350826	0.0409545	0.0107526	0.0443759	0.0185149	0.0533186	0.0286703	0.0526563	0.0687161	0.011032	0.0618914	0.0306322	0.03674842	0.02569418	0.0200956	0.155233	0.104685	0.0391883	0.00168561	0.150366	0.0321347	0.0371843	0.0590509	0.0392694	0.0470388	0.0618113	0.180154	0.0589255	0.0131772	0.02024745	25.9239	0.283098	0.645829	1.06775	2.00332	0.227301	0.263678	0.0888005	0.0914124	0.135162	0.193646	0.04594163	0.4407211
