Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
9900	-229.8928	-243.8821	13.98929	44.49136	1.291229	0.0270568	0.132218	0.0865125	0.114277	0.222376	0.00220993	0.194582	0.00194981	0.00107209	0.0364978	0.0821576	0.0769673	0.0636803	0.0491339	0.084154	0.0810281	0.08282612	0.008443689	0.0257737	0.167622	0.0952804	0.0419004	0.0257398	0.00754036	0.0292459	0.00886232	0.0637627	0.0503074	0.285883	0.032248	0.0909412	0.061386	0.0135066	0.02687377	44.49136	0.191198	0.549667	1.03538	2.22375	0.182527	0.312718	0.0950246	0.118176	0.10099	0.190564	0.03531746	0.7609203
10000	-240.5349	-250.3281	9.793239	21.7001	3.796821	0.0933125	0.180702	0.0117177	0.200589	0.00743053	0.043891	0.202205	0.00915399	0.033163	0.123716	0.197226	0.0461112	0.130332	0.0775645	0.234376	0.030658	0.1634217	0.08097274	0.0519998	0.209204	0.0666	0.00499624	0.0243132	0.0103427	0.0178774	0.0258452	0.151244	0.0284779	0.0858478	0.00323186	0.125081	0.0400057	0.154933	0.003687325	21.7001	0.44284	0.767876	1.08437	1.70491	0.215006	0.231429	0.105069	0.157492	0.160308	0.130696	0.08466007	0.04355448
10100	-221.3242	-242.6002	21.276	222.3437	2.131063	0.0062114	0.0476712	0.0072999	0.00601014	0.0434498	0.00328935	0.00405554	0.00331304	0.00623603	0.0201056	0.038478	0.00888974	0.00885102	0.00933906	0.128448	0.0272591	0.02568637	0.0015048	0.0209617	0.319162	0.00973986	0.0310655	0.00265904	0.00264745	0.0407371	0.0079799	0.0677853	0.00793186	0.199915	0.0287647	0.111817	0.140971	0.00786281	0.005110799	222.3437	0.308433	0.668264	1.07295	1.95035	0.314075	0.181362	0.101555	0.115798	0.138743	0.148467	0.006615599	0.7725376
10200	-245.5328	-250.7081	5.175364	34.34548	3.183009	0.0169676	0.0630415	0.149526	0.127558	0.143647	0.00797259	0.187483	0.471455	0.0115699	0.124982	0.00230759	0.120771	0.0523577	0.00305288	0.0802592	0.145704	0.1543214	0.01837848	0.034452	0.112899	0.103215	0.0714798	0.0310456	0.00845554	0.0288664	0.00844407	0.23183	0.0138987	0.157754	0.0190243	0.0839079	0.0374781	0.0572493	0.03071996	34.34548	0.402942	0.741182	1.08328	1.77259	0.301948	0.184017	0.150632	0.0649493	0.165303	0.13315	0.04909843	0.625681
10300	-227.1793	-250.57	23.39069	87.57108	2.514069	0.0211965	0.0120311	0.0660792	0.0149461	0.00356966	0.0387334	0.0986542	0.00441284	0.0105754	0.0101506	0.0180177	0.000720107	0.0013962	0.043197	0.0252054	0.0744994	0.02701586	0.01733166	0.0918803	0.0823933	0.107523	0.0770581	0.107105	0.0144609	0.0380419	0.00306938	0.126027	0.0385077	0.0545322	0.00350109	0.147462	0.0932045	0.0152344	0.01586338	87.57108	0.347786	0.700497	1.07879	1.87293	0.264673	0.166253	0.196767	0.0818845	0.21787	0.0725523	0.03319504	0.477884
10400	-237.5101	-252.1659	14.65574	48.22111	2.305954	0.0358661	0.0885676	0.223006	0.0437759	0.000345903	0.0199297	0.0172457	0.0469594	0.0164265	0.0361075	0.00838393	0.102092	0.170629	0.0149235	0.133046	0.00255318	0.0528709	0.02354262	0.0695325	0.418267	0.0731112	0.00167103	0.0271843	0.0109827	0.0593178	0.000185855	0.027131	0.000602954	0.166694	0.00209869	0.0969273	0.0257955	0.020498	0.01018182	48.22111	0.327252	0.684048	1.07605	1.91265	0.272664	0.191054	0.117323	0.11257	0.110624	0.195766	0.03372444	0.3019123
10500	-234.0846	-247.6782	13.59364	24.65434	2.514238	0.016096	0.328456	0.0849403	0.00140797	0.0065595	0.0325297	0.100836	0.0443565	0.0292396	0.00789436	0.168585	0.183308	0.00846611	0.0616196	0.151596	0.0506144	0.08449954	0.03872241	0.0171318	0.102421	0.163719	0.0503113	0.00697985	0.00129873	0.0117756	0.0436012	0.100288	0.0134102	0.066373	0.0673776	0.185766	0.13175	0.0377972	0.03052982	24.65434	0.347802	0.700509	1.07879	1.8729	0.163161	0.272198	0.10937	0.10807	0.211562	0.135639	0.06925224	0.4408496
10600	-229.3267	-249.565	20.2384	79.41517	1.737889	0.00883022	0.0421626	0.0195345	0.0313999	0.0211374	0.00849994	0.0327692	0.0218204	0.0493056	0.0329931	0.0243468	0.0270536	0.20098	0.0151436	0.067728	0.0401565	0.05059271	0.02512142	0.0177062	0.0959554	0.108223	0.0407963	0.00509249	0.0207308	0.161147	0.00530621	0.0553912	0.0364699	0.252179	0.0772757	0.0704699	0.0232866	0.0299691	0.01474326	79.41517	0.259845	0.623894	1.0618	2.05446	0.265599	0.246889	0.123274	0.0588199	0.183094	0.122324	0.03986469	0.3698327
10700	-234.8029	-242.3194	7.51646	42.90325	4.642886	0.229997	0.135726	0.357793	1.45799e-05	0.019203	0.0334763	0.242285	0.0643199	0.205067	0.0597645	0.00252588	0.03348	0.046567	0.0525269	0.00676691	0.140168	0.140121	0.05395966	0.0641698	0.113616	0.104925	0.0322091	0.00202005	0.0457667	0.022841	0.0149391	0.204786	0.00317074	0.108262	0.0312771	0.0889189	0.0967358	0.0663617	0.01433797	42.90325	0.486534	0.794868	1.08386	1.63474	0.29181	0.198968	0.131818	0.111468	0.148733	0.117202	0.06829764	0.2099337
10800	-241.7514	-247.0172	5.26573	36.93961	2.584322	0.144103	0.00736449	0.345322	0.00556262	0.0525811	0.162206	0.0735991	0.0309183	0.0114003	0.0650218	0.152432	0.0588282	0.305038	0.0985109	0.329516	0.0664168	0.1170494	0.01168206	0.0325019	0.0537739	0.107746	0.0868044	0.02178	0.024349	0.0665324	0.0124678	0.105941	0.0344185	0.145182	0.00828789	0.114297	0.118124	0.0677945	0.06098154	36.93961	0.354308	0.705563	1.07952	1.8606	0.291522	0.192124	0.116937	0.128008	0.0959433	0.175466	0.07266361	0.8392309
10900	-217.1435	-245.4318	28.2883	426.1094	1.359228	0.00348876	0.0304603	0.0218923	0.00685933	0.00277085	0.0241416	0.0182723	0.0078147	0.0389317	0.00861559	0.000264015	0.0270039	0.00239549	0.0318057	0.0155622	0.00388474	0.01410895	0.006307283	0.0887759	0.0855372	0.0163753	0.00805011	0.0619777	0.0101526	0.0302732	0.0146379	0.168338	0.074742	0.140371	0.024404	0.168964	0.101867	0.00553421	0.004274641	426.1094	0.202734	0.563315	1.04096	2.19299	0.212299	0.25729	0.100831	0.0986848	0.161556	0.16934	0.01058192	0.4039569
11000	-245.4087	-247.5359	2.127228	18.10899	1.83138	0.226074	0.17784	0.572738	0.167584	0.103728	0.0409046	0.424092	0.0728567	0.169617	0.052039	0.400207	0.204385	0.686147	0.21957	0.151112	0.0210472	0.2159264	0.0957437	0.106319	0.0518997	0.0369929	0.0219414	0.0131884	0.0213614	0.111	0.00786391	0.167132	0.109286	0.0551219	0.0489776	0.110748	0.108714	0.0294545	0.05348934	18.10899	0.27228	0.635795	1.06513	2.02679	0.22373	0.128131	0.1343	0.127181	0.249714	0.136944	0.149233	0.3584282
11100	-243.482	-244.0017	0.5197264	17.18459	4.855622	0.0633862	0.324296	0.156261	0.00291607	0.0242128	0.223733	0.202562	0.0536765	0.0728291	0.388849	0.179304	0.0595844	0.0152456	0.459278	0.415237	0.0514394	0.1493859	0.1595037	0.0188931	0.108029	0.133969	0.0834001	0.00319449	0.0149436	0.000287802	0.0231046	0.220872	0.00456416	0.0476368	0.00212433	0.26478	0.0626263	0.0115753	0.02501982	17.18459	0.495968	0.800417	1.08354	1.62007	0.223363	0.308485	0.111992	0.0765565	0.111504	0.1681	0.1845236	0.1355915
11200	-235.6116	-247.8772	12.26555	19.11704	2.410829	0.0225234	0.0142323	0.203786	0.202246	0.0221256	0.050059	0.157866	0.0355437	0.0840666	0.275862	0.118859	0.0588818	0.00489495	0.135216	0.0669333	0.0476104	0.1081667	0.08595248	0.035474	0.0964162	0.00247637	0.0238193	0.0274165	0.00117683	0.0781275	0.0165837	0.114389	0.151768	0.179949	0.00520925	0.183181	0.0114073	0.0726067	0.05874938	19.11704	0.337836	0.692623	1.07754	1.892	0.226016	0.29805	0.093053	0.0791577	0.181516	0.122208	0.1447019	0.4060029
11300	-255.467	-244.3223	-11.14464	6.52869	3.94897	0.426338	0.308469	0.864253	0.222845	0.14331	0.134646	1.22945	0.123415	0.267555	0.00834375	1.33187	0.971801	0.210622	0.010762	0.434696	0.459853	0.5365191	0.1097738	0.01727	0.0505301	0.241492	0.0196962	0.0122	0.0514085	0.0182748	0.0108927	0.183242	0.0575587	0.0432782	0.00639623	0.143765	0.138218	0.00577844	0.05776705	6.52869	0.451537	0.773426	1.08441	1.69063	0.213356	0.206883	0.13247	0.107387	0.230862	0.109042	0.1675409	0.3447938
11400	-248.4685	-252.7144	4.24589	13.76956	1.097768	0.101237	0.0865139	0.336227	0.0686983	0.00626545	0.512462	0.474629	0.09788	0.106451	0.213236	0.141305	0.0980111	0.0252583	0.092671	0.179698	0.0889194	0.2976454	0.1404653	0.0221771	0.137434	0.0148899	0.120387	0.00269011	0.0171698	0.0856047	0.0401751	0.187168	0.0296078	0.0270616	0.0229509	0.177318	0.112516	0.00285007	0.01428747	13.76956	0.156038	0.504287	1.01448	2.32519	0.337655	0.184737	0.103609	0.115871	0.170296	0.0878324	0.1547527	0.0923245
11500	-237.4484	-241.7517	4.303274	22.01594	1.359634	0.0861487	0.192019	0.5186	0.00985903	0.0367804	0.044838	0.113624	0.0628342	0.442418	0.00455836	0.181033	0.409314	0.22775	0.30324	0.00576709	0.0120196	0.2303337	0.0533309	0.0606259	0.102996	0.173283	0.00429623	0.000474844	0.0156429	0.0213447	0.00778805	0.0487388	0.103022	0.137623	0.00673209	0.230476	0.0665626	0.0203945	0.01778877	22.01594	0.202802	0.563393	1.04099	2.19281	0.319501	0.238197	0.0960293	0.0590656	0.131779	0.155428	0.07111967	0.2501244
11600	-247.962	-247.895	-0.06702036	9.593258	1.021084	0.213965	0.121049	0.107699	0.0931833	0.0908685	0.064493	0.578723	0.0283549	0.26488	0.182298	1.10715	0.107823	0.683973	0.0803165	0.0986398	0.0695101	0.2254936	0.2936623	0.105261	0.050315	0.0700709	0.00836926	0.00374151	0.0689207	0.116634	0.0380239	0.150425	0.0976943	0.015275	0.0696498	0.0838932	0.0818687	0.0398574	0.01587932	9.593258	0.141141	0.482999	1.00341	2.37245	0.268914	0.166199	0.0788039	0.116861	0.23713	0.132093	0.3095416	0.05129945
11700	-228.7436	-246.5646	17.821	39.39422	1.510781	0.0920059	0.0343148	0.0635849	0.0232759	0.00861034	0.0104617	0.0701496	0.00899675	0.157852	0.0438355	0.0236966	0.107674	0.018887	0.0932038	0.123453	0.049734	0.07620101	0.02266523	0.026322	0.0208697	0.0731526	0.0870731	0.00499717	0.00271957	0.0293272	0.0124612	0.238663	0.0711674	0.113421	0.053852	0.214102	0.0378775	0.0139947	0.03615972	39.39422	0.226983	0.590341	1.05105	2.13163	0.320267	0.206892	0.129203	0.107931	0.138053	0.0976542	0.05882495	0.6147005
11800	-238.7741	-249.4449	10.67084	25.25867	2.369439	0.110672	0.187677	0.205678	0.0338391	0.00613786	0.0284662	0.132813	0.00368541	0.0725595	0.0865442	0.027009	0.0660138	0.0268251	0.115652	0.166393	0.0669104	0.1137253	0.05606712	0.0191006	0.24191	0.0350059	0.0403822	0.0406867	0.00477492	0.0552279	0.0369267	0.119332	0.127497	0.086013	0.0570483	0.100479	0.0111608	0.0244551	0.08532085	25.25867	0.333718	0.689311	1.07698	1.89999	0.229394	0.287719	0.105847	0.130417	0.121819	0.124804	0.141388	0.603452
11900	-248.8738	-252.5856	3.711878	6.978103	1.480175	0.0951536	0.409656	0.958029	0.129374	0.11825	0.288991	0.265479	0.030918	0.0586209	0.149941	0.133931	0.113539	0.72818	0.0446229	0.324937	0.0652662	0.31607	0.1315934	0.0782389	0.148197	0.0153808	0.082955	0.041298	0.0399093	0.0293394	0.0176446	0.116542	0.0372492	0.0800427	0.016104	0.232282	0.0415564	0.0232614	0.04937535	6.978103	0.222244	0.585223	1.04924	2.1433	0.199835	0.208293	0.137286	0.0953984	0.148035	0.211152	0.1809687	0.2728391
12000	-243.6043	-244.5893	0.9849796	31.27817	1.193247	0.0149265	0.171266	0.0925833	0.108077	0.356095	0.162274	0.0694662	0.0942789	0.228623	0.0336523	0.231584	0.117071	0.124135	0.0841573	0.857158	0.0877804	0.2503737	0.04327173	0.0728884	0.114974	0.239617	0.0121506	0.0164312	0.00254614	0.0137498	0.00314461	0.153445	0.0365154	0.103469	0.0169792	0.174945	0.0180009	0.0211448	0.00758244	31.27817	0.173827	0.528018	1.02587	2.27229	0.184154	0.283925	0.111616	0.0799016	0.179894	0.160509	0.05085417	0.1491016
12100	-233.1286	-248.9954	15.86679	51.07967	1.311201	0.0313913	0.0662343	0.00796617	0.135216	0.0278309	0.0716643	0.119924	0.00674352	0.0889541	0.0473978	0.0110084	0.200552	0.0696692	0.0358519	0.0108678	0.00788456	0.04606383	0.02801918	0.0813604	0.0582976	0.0949056	0.000731534	0.0058865	0.110199	0.0783935	0.0140291	0.0668599	0.0194233	0.153814	0.0786989	0.190712	0.00416446	0.0425241	0.02748916	51.07967	0.19463	0.553784	1.0371	2.21449	0.213275	0.175597	0.0922497	0.129313	0.209708	0.179858	0.05550834	0.4952258
12200	-234.8251	-251.361	16.53588	39.57308	0.9732654	0.024063	0.109827	0.0867794	0.120485	0.105688	0.0089032	0.142727	0.00863456	0.00324884	0.0738765	0.0270563	0.136125	0.0372018	0.128033	0.00401694	0.00268936	0.06915702	0.04727571	0.0428894	0.0847512	0.0683346	0.131496	0.0258081	0.0193401	0.0258871	0.0063516	0.20931	0.175293	0.109558	0.0484578	0.0410524	0.00897333	0.0024978	0.04301037	39.57308	0.131589	0.468566	0.995425	2.40442	0.136567	0.253583	0.112374	0.129357	0.19555	0.172569	0.09028608	0.4763787
12300	-222.274	-248.2568	25.98278	457.8417	1.913934	0.0125221	0.0201173	0.00176415	0.0117677	0.00607634	0.0155849	0.0226558	0.00577169	0.00751803	0.00604975	0.00101961	0.00664949	0.0310473	0.0672841	0.00875753	0.030977	0.02017969	0.004037054	0.00850182	0.1231	0.0376855	0.0991003	0.00769153	0.00551649	0.0201682	0.0013494	0.185827	4.23438e-05	0.12641	0.0155663	0.193785	0.009818	0.165437	0.001277335	457.8417	0.28278	0.645538	1.06768	2.004	0.283762	0.163338	0.0978207	0.130877	0.209457	0.114746	0.005314389	0.2403541
12400	-245.504	-248.4384	2.934306	26.66261	1.066365	0.034754	0.394945	0.0821786	0.202376	0.138037	0.0564641	0.107817	0.00110653	0.0478632	0.0796315	0.401811	0.731222	0.0197475	0.0761958	0.113492	0.182896	0.1537153	0.02799603	0.117578	0.105016	0.0475797	0.00920692	0.00516658	0.0394482	0.0404722	0.0033095	0.19068	0.0971276	0.125102	0.00437684	0.133329	0.0577584	0.023849	0.02659081	26.66261	0.150002	0.495829	1.01018	2.34399	0.309955	0.191737	0.0750298	0.135631	0.18451	0.103137	0.05458684	0.4871285
12500	-238.6746	-243.9512	5.276631	48.25766	2.956311	0.0582016	0.2551	0.355422	0.175933	0.0909032	0.0448424	0.155498	0.0268066	0.0939216	0.120876	0.323636	0.000520958	0.134406	0.0153986	0.0340824	0.0230463	0.09315326	0.0571392	0.0213364	0.0498331	0.069665	0.0625519	0.0109876	0.00119094	0.00248287	0.0025329	0.0530062	0.212771	0.286438	0.040225	0.143456	0.0258544	0.0176679	0.0138514	48.25766	0.385854	0.72908	1.08229	1.80277	0.195992	0.261241	0.0933526	0.0628539	0.186121	0.200439	0.0709906	0.1951159
12600	-231.5394	-247.0517	15.51232	25.60483	2.05298	0.00872646	0.236001	0.0372774	0.0717731	0.128274	0.021117	0.09404	0.0602461	0.00521655	0.103408	0.177774	0.040656	0.0162021	0.0458298	0.0688043	0.0741663	0.08173336	0.07607096	0.0450789	0.132101	0.0265371	0.0198358	0.00952699	0.0388241	0.0151691	0.00479293	0.139932	0.00334436	0.134841	0.0677237	0.1155	0.22856	0.0182324	0.01067112	25.60483	0.299518	0.660532	1.07126	1.96869	0.226747	0.275777	0.116313	0.12863	0.168387	0.0841461	0.08674208	0.1230213
12700	-253.6999	-245.7191	-7.980765	12.77336	2.127486	0.0321277	0.877562	0.0823369	0.197222	0.523598	0.112809	0.247029	0.0147819	0.00330962	1.04789	0.322365	0.192956	0.217546	0.0131953	0.227528	1.31533	0.2323231	0.09301691	0.0368193	0.0550364	0.0434614	0.00865748	0.0548393	0.00463004	0.0260409	0.000410175	0.112393	0.252945	0.186168	0.0361464	0.0706449	0.110928	0.000879165	0.1440593	12.77336	0.308032	0.66792	1.07288	1.95117	0.271527	0.213518	0.108359	0.093813	0.209175	0.103608	0.2370762	0.6076497
12800	-213.2929	-252.6565	39.3636	323.2178	2.751576	0.00084445	0.00483139	0.000955014	0.00353769	0.00957428	0.00649062	0.010359	0.00116396	0.00323816	0.00453033	0.00100078	0.00651926	0.00977646	0.00261005	0.0128977	0.01456	0.006888982	0.004806832	0.0106724	0.124213	0.0110655	0.0326253	0.0200329	0.00175626	0.0424071	0.00260047	0.195733	0.128121	0.0525256	0.0015188	0.189305	0.169098	0.0183256	0.004674168	323.2178	0.369081	0.716775	1.08098	1.83316	0.185727	0.365547	0.115115	0.0869906	0.151623	0.0949979	0.009481	0.4930037
12900	-244.8787	-255.2497	10.37103	19.40211	1.805764	0.0594784	0.1026	0.366035	0.422505	0.0252637	0.0332955	0.272412	0.00213754	0.0089018	0.0539813	0.0146038	0.134053	0.0150018	0.0105486	0.0358883	0.125926	0.145451	0.1104463	0.0477501	0.0706636	0.0149287	0.0782179	0.0373542	0.0160028	0.0620936	5.55214e-05	0.0718774	0.0561121	0.0110701	0.126721	0.17788	0.203479	0.0257929	0.02064292	19.40211	0.268932	0.63263	1.06427	2.03417	0.244135	0.26691	0.0749234	0.121101	0.182232	0.110699	0.1310892	0.1574722
13000	-234.9037	-249.04	14.13623	167.7513	1.227503	0.0279577	0.105548	0.0146045	0.0643024	0.00857168	0.0497176	0.0413678	0.00643109	0.0281372	0.0232461	0.12857	0.0324747	0.0546498	0.0984081	0.0224694	0.0338293	0.03200028	0.02155278	0.115112	0.0503103	0.0602597	0.0129262	0.107857	0.0238608	0.0916978	0.0422071	0.0277779	0.115956	0.0637982	0.0445068	0.121708	0.0686747	0.0533472	0.003747731	167.7513	0.180002	0.535874	1.02942	2.25471	0.255445	0.191104	0.110524	0.102397	0.224264	0.116265	0.02530051	0.1481287
13100	-245.9526	-246.7865	0.8338643	22.65405	2.175707	0.336202	0.361112	0.0403822	0.387662	0.0150883	0.0918615	0.264652	0.00226229	0.00261925	0.202788	0.0832443	0.117894	0.498833	0.17085	0.174724	0.709776	0.2102348	0.06132775	0.0402286	0.156503	0.18372	0.0348621	0.00055983	0.0156792	0.0410046	0.000879573	0.194489	0.0786209	0.0168206	0.0584741	0.0730917	0.08792	0.0171467	0.005029992	22.65405	0.313384	0.672486	1.07382	1.94031	0.28795	0.229589	0.140237	0.0644424	0.181611	0.0961694	0.06635775	0.07580113
13200	-224.1983	-243.4382	19.23988	49.59598	2.456195	0.0236792	0.1171	0.00647131	0.122206	0.0290287	0.00350805	0.078274	0.0145611	0.00295648	0.0907324	0.0173659	0.0109994	0.0507328	0.00494993	0.0239817	0.125835	0.03900564	0.009606782	0.0553397	0.144941	0.113497	0.0635705	0.0228725	0.0357131	0.119576	0.023555	0.0685284	0.0236606	0.0958037	0.0032488	0.181761	0.0470976	0.000834538	0.02932368	49.59598	0.342264	0.696148	1.07811	1.88348	0.25818	0.19034	0.108727	0.0494887	0.232917	0.160347	0.03893046	0.7532323
13300	-241.8638	-249.5416	7.677817	10.29028	1.780274	0.228315	0.265874	0.126271	0.288548	0.0455812	0.452243	0.287402	0.0115701	0.0879276	0.123549	0.129858	0.291072	0.412463	0.0310372	0.0266674	0.0206846	0.1423399	0.1716018	0.109358	0.0996239	0.0665817	0.115388	0.00728466	0.0887521	0.0217613	0.00665741	0.13812	0.0273686	0.071736	0.0662289	0.173485	0.00139786	0.00625666	0.02318325	10.29028	0.265557	0.629411	1.06338	2.04166	0.213578	0.226798	0.103229	0.099233	0.178552	0.17861	0.1947851	0.1190196
13400	-237.437	-237.7399	0.3029049	9.744551	3.2881	0.0779832	0.212777	0.199309	0.0801511	0.129595	0.0173053	0.330953	0.00983252	0.130243	0.154923	0.310661	0.00440166	0.478624	0.166258	0.244857	0.0345179	0.1343913	0.05418519	0.0343503	0.0653658	0.0447558	0.0681171	0.0031553	0.00759077	0.0194157	0.00286626	0.121248	0.04528	0.0822037	0.0803622	0.220433	0.202337	0.00251918	0.2039922	9.744551	0.410391	0.746327	1.08361	1.75967	0.246859	0.212307	0.141655	0.0619997	0.156215	0.180965	0.2581774	0.7901242
13500	-227.1752	-242.2796	15.10437	35.17113	1.847943	0.072198	0.196198	0.0462811	0.0771927	0.0855885	0.0103338	0.0926303	0.00421691	0.00851261	0.00111982	0.00191769	0.0623693	0.102388	0.0487912	0.0407867	0.0456901	0.04924701	0.04380871	0.0248688	0.0868131	0.11163	0.0829313	0.00448773	0.000514476	0.0117306	0.00700197	0.0956544	0.0395016	0.167912	0.0255326	0.223852	0.0562248	0.0613439	0.03984922	35.17113	0.274422	0.637805	1.06567	2.0221	0.226119	0.317239	0.093474	0.0620747	0.122334	0.178759	0.08365793	0.4763352
13600	-250.2709	-252.8814	2.610481	24.92784	2.073302	0.062061	0.832769	0.555089	0.19224	0.0497331	0.302682	0.184767	0.0317392	0.0583963	0.151181	0.116652	0.181961	0.00832758	0.0121484	0.366043	0.033377	0.183369	0.07441491	0.06448	0.0956786	0.193142	0.0040994	0.00288038	0.00304839	0.0238663	0.0573305	0.0983435	0.0212913	0.15308	0.0918753	0.184631	0.00247227	0.00378072	0.004772334	24.92784	0.301871	0.662589	1.07172	1.96382	0.241901	0.16674	0.123059	0.0538366	0.168948	0.245517	0.07918725	0.06026645
13700	-240.3093	-247.6102	7.300892	17.82737	2.951742	0.122959	0.862295	0.0250808	0.233935	0.0971724	0.00424181	0.220346	0.0323172	0.0333382	0.152355	0.170933	0.0264491	0.0637678	0.164814	0.0570526	0.0985806	0.159387	0.1028454	0.0711363	0.151217	0.015297	0.0118635	0.0985728	0.0114708	0.0550485	0.00835465	0.171844	0.0106092	0.100579	0.0435283	0.145497	0.0812699	0.0237124	0.005079418	17.82737	0.385494	0.728821	1.08227	1.80342	0.184673	0.146843	0.131426	0.0982942	0.312462	0.126302	0.1079248	0.04706441
13800	-233.1272	-244.8979	11.77075	31.03726	4.473648	0.0196337	0.272246	0.0633003	0.203959	0.0628961	0.00866542	0.0977413	0.0139077	0.00081277	0.00801875	0.0160782	0.159849	0.110114	0.00327151	0.0584628	0.042839	0.0844252	0.03364034	0.0331131	0.0914826	0.020309	0.0275207	0.0077706	0.0820131	0.0277362	0.0127486	0.0306072	0.0035372	0.0881189	0.121122	0.366089	0.000283682	0.0875478	0.03009532	31.03726	0.47863	0.790145	1.08408	1.64715	0.177719	0.228759	0.0761569	0.0980508	0.248541	0.170773	0.06373565	0.4721896
13900	-252.2625	-251.8524	-0.4101022	77.6269	2.645518	0.228085	0.332398	0.00227535	0.22891	0.0159792	0.0779483	0.290625	0.0271955	0.0148266	0.298174	0.101156	0.192187	0.0138824	0.168923	0.0459265	0.150877	0.09351928	0.01227352	0.0196709	0.0284738	0.145666	0.0293421	0.0555156	0.0381048	0.0742205	0.0328879	0.0448485	0.0132686	0.154282	0.0716244	0.218243	0.0381476	0.0357036	0.006196185	77.6269	0.359833	0.709798	1.0801	1.85027	0.262114	0.237261	0.127582	0.0702361	0.130537	0.172271	0.01846971	0.3354782
14000	-232.5291	-243.5379	11.00883	22.30858	2.846458	0.0106502	0.0429058	0.291767	0.143866	0.0139766	0.0521111	0.120862	0.0162125	0.199307	0.0312014	0.0485689	0.420756	0.217309	0.0200908	0.0846477	0.0328035	0.0880824	0.04041885	0.03223	0.144992	0.066986	0.00526092	0.0134431	0.00853035	0.101534	0.00225398	0.149089	0.195161	0.17597	0.0263243	0.0404354	0.0357452	0.00204476	0.0005530028	22.30858	0.377023	0.722656	1.08164	1.81868	0.314409	0.205382	0.130678	0.0794283	0.183174	0.0869279	0.04097186	0.01349714
14100	-242.9016	-241.6225	-1.279119	70.35614	4.507202	0.00670814	0.417697	0.0514825	0.0347033	0.0553669	0.00959393	0.0183138	0.0278208	0.154341	0.146869	0.0613882	0.473636	0.728082	0.0407892	0.146376	0.188943	0.1702178	0.02813274	0.0323168	0.0683497	0.108492	0.00666324	0.00484636	0.0241547	0.0907137	0.00102422	0.0515868	0.0234173	0.263023	0.0255302	0.115555	0.17586	0.00846644	0.002992855	70.35614	0.480226	0.791104	1.08404	1.64463	0.225052	0.217909	0.121625	0.0765624	0.192389	0.166463	0.03112559	0.09615414
14200	-250.7828	-255.4644	4.681564	56.315	2.144978	0.0922972	0.116561	0.226427	0.107515	0.0700531	0.0851319	0.075678	0.185695	0.0377355	0.00301253	0.0868081	0.155587	0.246939	0.153039	0.0403761	0.0534918	0.1607743	0.02048417	0.00714549	0.182415	0.0474288	0.0208432	0.00511935	0.0898159	0.157177	0.00601792	0.155096	0.0526184	0.139362	0.00338778	0.00970221	0.122911	0.000959459	0.01732279	56.315	0.309988	0.669595	1.07323	1.94719	0.303846	0.212401	0.0640068	0.074368	0.188036	0.157342	0.03780697	0.4581905
14300	-242.4099	-249.0301	6.620233	18.89197	2.247001	0.0366949	0.117776	0.0625929	0.0349306	0.127594	0.202889	0.293555	0.00375635	0.00374017	0.0363758	0.365712	0.0179108	0.0122845	0.0437044	0.268982	0.764188	0.1228433	0.05491625	0.0305791	0.170686	0.0546352	0.0538451	0.0343547	0.0214384	0.108937	0.0085017	0.0587879	0.0764831	0.0729937	0.00166185	0.0979535	0.187553	0.0215896	0.006466238	18.89197	0.321078	0.678947	1.0751	1.92488	0.256727	0.22138	0.0819807	0.156162	0.151446	0.132305	0.06138249	0.1053434
14400	-232.9327	-239.3232	6.390528	33.15844	3.054585	0.327571	0.425639	0.0977046	0.0272468	0.0826924	0.230044	0.0830814	0.00490496	0.0563699	0.0127125	0.148279	0.199892	0.0238317	0.0313694	0.181744	0.00249593	0.1715896	0.03908669	0.0168687	0.0512001	0.163568	0.046822	0.00280164	0.0166172	0.0026076	0.00572382	0.163572	0.0368365	0.180321	0.0858649	0.220612	0.00557902	0.00100507	0.004049515	33.15844	0.393441	0.734506	1.08277	1.78928	0.310095	0.222736	0.126024	0.0823381	0.125811	0.132997	0.04313621	0.0938774
14500	-229.3987	-244.9303	15.53167	33.49909	1.318683	0.0352591	0.0225236	0.0581617	0.0137777	0.063834	0.0947666	0.133615	0.00996193	0.0551914	0.135612	0.220375	0.0813429	0.0610964	0.103997	0.0457204	0.107441	0.1226548	0.05475683	0.0542808	0.199827	0.0314482	0.0535017	0.002298	0.0126664	0.0267353	0.0146254	0.241265	0.0508933	0.107383	0.0181116	0.0943642	0.0746185	0.0179811	0.005962624	33.49909	0.195906	0.555303	1.03773	2.21106	0.178976	0.272509	0.141474	0.0993244	0.170279	0.137437	0.06071945	0.09819957
