Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
25000	-47.17896	-79.11222	31.93326	6.684534	1.344544	0.0335282	0.00420434	0.0135847	0.0744264	0.188896	0.0167835	0.00521858	0.039342	0.06474845	0.09744701	0.125097	0.0179626	0.063554	0.262034	0.0734554	0.036142	0.0510023	0.00178368	0.0937477	0.0371254	0.105715	0.0160922	0.0134905	0.096302	0.00649666	0.003204508	6.684534	0.200278	0.560455	1.03982	2.19945	0.0171621	0.489242	0.00775432	0.078348	0.360581	0.0469122	0.1006515	0.03183765
25100	-56.51927	-85.1315	28.61223	5.768124	1.590812	0.0907961	0.022451	0.0448628	0.047826	0.0566043	0.00181575	0.111043	0.0398839	0.100527	0.05260937	0.0162749	0.0780321	0.0391839	0.0514548	0.0454582	0.0345489	0.0402527	0.00431296	0.0645463	0.0319316	0.219699	0.258189	0.0378347	0.0254005	0.0528801	0.071143	5.768124	0.239016	0.603006	1.05534	2.10264	0.0244288	0.530427	0.0104987	0.163531	0.222731	0.0483827	0.1237524	0.5748819
25200	-42.4588	-82.82096	40.36216	19.9238	1.260868	0.00302607	0.00201697	0.0410698	0.00127786	0.0190419	0.00137145	0.0158617	0.00723886	0.008483318	0.02281232	0.0406518	0.0562112	0.115152	0.000531592	0.00523834	0.122347	0.132835	0.0249466	0.0682714	0.120863	0.194882	0.0257226	0.00638836	0.0792105	0.00674941	0.007845239	19.9238	0.18591	0.543224	1.03264	2.23823	0.045131	0.393538	0.000427593	0.120481	0.39751	0.0429136	0.03065756	0.255899
25300	-70.70247	-89.2168	18.51434	153.4661	0.1614402	0.0347251	0.0192551	0.0650672	0.0146247	0.251315	0.0842538	0.00561476	0.0629885	0.06772774	0.006946165	0.0290206	0.0172297	0.00910472	0.0730072	0.155688	0.092989	0.0329622	3.75136e-05	0.0689449	0.245939	0.00804078	0.100116	0.0470829	0.11202	0.00781805	0.01908043	153.4661	0.000102002	0.0148955	0.276	3.709	0.0157701	0.418757	0.0303455	0.0664167	0.434689	0.0340223	0.02602659	0.7331127
25400	-61.00232	-83.98097	22.97864	2.508727	0.219686	0.0928218	0.261045	0.565624	0.0587518	0.099543	0.0665525	0.145357	0.0176588	0.1373808	0.3043837	0.0500116	0.0538089	0.0753048	0.208668	0.060477	0.00103543	0.0201619	0.0140425	0.0411832	0.00405723	0.103224	0.0500038	0.0258155	0.28828	0.00392597	0.05098595	2.508727	0.000986048	0.045848	0.433063	3.5201	0.0247682	0.328375	0.0196036	0.187003	0.36774	0.0725104	0.3553696	0.143473
25500	-51.95307	-81.73376	29.78069	310.0742	1.073114	0.00155551	0.0403692	0.0164825	0.0279216	0.0247293	0.0102541	0.00585258	0.00508189	0.03101773	0.005067901	0.299832	0.0396793	0.022521	0.0695554	0.00433937	0.0773999	0.0401273	0.00165689	0.0630046	0.1052	0.0618489	0.0294874	0.023391	0.121647	0.0403097	0.007053413	310.0742	0.151307	0.497676	1.01113	2.33988	0.00638196	0.36269	0.00476632	0.106498	0.46057	0.0590936	0.01212131	0.5819017
25600	-54.5872	-86.74399	32.15678	8.530859	1.218845	0.110563	0.0769468	0.0202287	0.0189139	0.0152855	0.0645515	0.01558	0.000559062	0.0454502	0.08134364	0.0556753	0.0362743	0.028521	0.0684202	0.0465893	0.127287	0.0949801	0.091039	0.0445127	0.0378256	0.104464	0.0506263	0.00145847	0.123409	0.0889185	0.03867723	8.530859	0.178451	0.533919	1.02854	2.25909	0.0236718	0.334829	0.0298319	0.164143	0.341534	0.10599	0.1200209	0.3222542
25700	-52.92861	-80.56971	27.6411	5.326692	1.635267	0.0110091	0.0945451	0.0752778	0.0371339	0.188306	0.109117	0.0935672	0.066888	0.07985454	0.1026374	0.0579261	0.101762	0.11351	0.0208494	0.027377	0.068541	0.0468825	0.0274337	0.104692	0.108511	0.173519	0.0212087	0.0266112	0.0861825	0.0149945	0.01288121	5.326692	0.245482	0.609625	1.05747	2.08742	0.0612706	0.47089	0.000355572	0.131651	0.303384	0.0324482	0.1155186	0.1115076
25800	-45.62414	-79.35446	33.73032	23.92126	0.389057	0.0231831	0.00128123	0.00848303	0.0272332	0.0503381	0.013602	0.045302	0.0181709	0.0433724	0.02489705	0.144465	0.124901	0.000179534	0.0147877	0.106427	0.0456918	0.0751934	0.00141961	0.103711	0.00297105	0.0623227	0.00898163	0.0465591	0.216128	0.0462627	0.03357285	23.92126	0.0151679	0.173535	0.719162	3.09213	0.0263465	0.380619	0.00224623	0.137755	0.386758	0.0662749	0.0584699	0.5741903
25900	-58.98557	-86.61453	27.62895	14.91542	0.8945776	0.0600828	0.000484024	0.00531394	0.03025	0.0182142	0.0504469	0.0625313	0.0170081	0.02711353	0.09716367	0.039597	0.0853937	0.0351914	0.0343444	0.0489092	0.102313	0.0634201	0.0122225	0.0220328	0.139002	0.0396869	0.0318107	0.109816	0.182455	0.0538059	0.1624608	14.91542	0.115469	0.442598	0.980072	2.46186	0.150922	0.32109	0.00161748	0.108505	0.349204	0.068662	0.2596245	0.6257531
26000	-60.9976	-85.06206	24.06446	7.822905	1.794615	0.0854752	0.037795	0.00980861	0.0165572	0.0185617	0.0546152	0.342002	0.183021	0.1137105	0.05241289	0.0997088	0.0188291	0.0410986	0.0800403	0.147969	0.0392289	0.0826931	0.00223118	0.0402659	0.0344689	0.0440669	0.148766	0.041017	0.0881962	0.0914201	0.03590031	7.822905	0.267461	0.631231	1.06388	2.03742	0.0406376	0.423186	0.0726773	0.138251	0.274407	0.050841	0.0883132	0.4065113
26100	-45.46129	-83.01452	37.55323	8.837676	1.238831	0.0206403	0.0187151	0.000856575	0.0146564	0.0812385	0.027053	0.00220812	0.00148919	0.03308644	0.08268059	0.0523452	0.0282383	0.171479	0.0640741	0.00318813	0.0276147	0.141888	0.0231531	0.0796278	0.0739427	0.0610819	0.141929	0.0113524	0.0986317	0.0214536	0.01758945	8.837676	0.182019	0.538402	1.03053	2.24904	0.0643989	0.521294	0.020178	0.0889856	0.259128	0.0460164	0.10027	0.1754208
26200	-59.3213	-86.9085	27.5872	11.05431	3.369136	0.0855226	0.00314321	0.026252	0.118439	0.0655953	0.00178476	0.0919858	0.0312601	0.04493798	0.01756833	0.00840044	0.0844257	0.0186738	0.276477	0.0820415	0.00168594	0.0617993	0.0076786	0.0207555	0.101262	0.0680785	0.170305	0.0275095	0.0448794	0.0260283	0.04100463	11.05431	0.415946	0.750114	1.08382	1.75012	0.0692659	0.578797	0.0134164	0.0882836	0.185129	0.0651086	0.05857295	0.7000607
26300	-56.444	-85.71414	29.27013	5.024793	0.7621698	0.00784865	0.0645518	0.0673059	0.0569616	0.0171904	0.0127029	0.195851	0.0633705	0.06052046	-0.001484102	0.288465	0.0658144	0.0194334	0.0460359	0.105649	0.171504	0.00418448	0.00909643	0.00430016	0.064021	0.0158655	0.0173966	0.0100086	0.111688	0.066538	0.04092345	5.024793	0.0874875	0.391445	0.945895	2.57517	0.0279026	0.374961	0.00473384	0.0697097	0.436707	0.0859866	0.03943935	1.03763
26400	-38.40595	-80.01099	41.60504	41.91043	0.4818112	0.000837195	0.00188059	0.00943994	0.000187351	0.0341707	0.0107863	0.00966758	0.00241456	0.006240971	0.0320028	0.243135	0.0831931	0.0877657	0.00741515	0.0480482	0.053828	0.0831476	0.000597815	0.134885	0.0108178	0.0154984	0.0554838	0.0530564	0.115458	0.00766959	0.006331884	41.91043	0.0300681	0.239876	0.806569	2.92349	0.0378315	0.511089	0.00220861	0.128253	0.279824	0.0407948	0.03833469	0.1651737
26500	-56.83094	-86.74906	29.91812	8.924989	0.5058789	0.0545845	4.98873e-05	0.131338	0.0437349	0.129389	0.00453755	0.0350869	0.00289667	0.08911968	0.05904516	0.0114633	0.00217422	0.167176	0.0532381	0.0801763	0.0548594	0.0144986	0.00485042	0.0455171	0.138261	0.142457	0.169206	0.00995237	0.0708844	0.0352865	0.03092315	8.924989	0.0344825	0.255736	0.824499	2.88528	0.0804499	0.551333	0.01515	0.129278	0.195654	0.0281344	0.08996831	0.3437116
26600	-37.12913	-81.05479	43.92566	262.9743	0.2067275	0.00716553	0.00435656	0.001934	0.000919406	0.000656548	7.58104e-05	0.00138869	0.00282621	0.003009999	0.008405539	0.0282398	0.106218	0.024996	0.0126038	0.0279538	0.0132526	0.0554596	0.00342206	0.0579921	0.056053	0.144479	0.108228	0.0309767	0.321544	0.00858151	0.006014712	262.9743	0.000665017	0.0377445	0.400987	3.5606	0.0587212	0.410056	0.00181442	0.122387	0.336128	0.0708938	0.01442025	0.4171017
26700	-54.08394	-83.09628	29.01234	1.676018	0.8357105	0.014344	0.119145	0.143216	0.0376246	0.111607	0.00373047	0.0536556	0.193588	0.0899872	0.2448573	0.195606	0.00966735	0.0822378	0.066403	0.0229113	0.0612012	0.0950988	0.00166695	0.0474505	0.0214997	0.0303682	0.258902	0.0571164	0.0271106	0.0227599	0.05488327	1.676018	0.103132	0.421124	0.966379	2.50937	0.0716039	0.477722	0.010709	0.111095	0.28722	0.0416503	0.2997406	0.1831026
26800	-48.47988	-80.75202	32.27214	46.4589	2.185698	0.0524056	0.00126821	0.0443216	0.0234898	0.0212651	0.0200725	0.00186277	0.00921149	0.0293197	0.02051387	0.0218062	0.089251	0.130956	0.0663053	0.0903848	0.183326	0.0489523	3.23319e-05	0.0639687	0.111525	0.0370821	0.0498627	0.0208437	0.0234693	0.0622347	0.01045792	46.4589	0.314478	0.673411	1.07401	1.9381	0.0628798	0.387928	0.00113619	0.131569	0.357178	0.05931	0.03097179	0.3376595
26900	-49.33632	-81.1724	31.83608	12.18355	1.831937	0.109999	0.00106705	0.0425781	0.0494772	0.016754	0.00714123	0.0283254	0.0375024	0.03900325	0.1085991	0.0827955	0.0900904	0.00322233	0.0452218	0.0208133	0.00941891	0.0253094	0.00627065	0.0858576	0.0446287	0.0180601	0.152756	0.00274831	0.334567	0.07824	0.03105546	12.18355	0.272353	0.635863	1.06515	2.02663	0.0899415	0.339041	0.0339823	0.166346	0.329646	0.0410424	0.1396545	0.2223734
27000	-51.44512	-79.97918	28.53406	56.17826	0.3568115	0.0383682	0.0183157	0.04293	0.025067	0.0955259	0.000212611	0.0838264	0.00761088	0.03886784	0.00725732	0.166407	0.0164449	0.00356302	0.0476096	0.115445	0.063913	0.102604	0.00259475	0.159901	0.0328462	0.0632762	0.103621	0.000307038	0.112831	0.00863666	0.03936972	56.17826	0.0110083	0.148842	0.679974	3.16018	0.0487859	0.48932	0.00764346	0.0917346	0.297244	0.0652728	0.04662705	0.8443538
27100	-48.66457	-83.60673	34.94216	4.639931	0.5491271	0.0506242	0.0052594	0.0384857	0.0295686	0.08807	0.0247217	0.00525858	0.0485069	0.03400957	0.03940251	0.0555069	0.0328863	0.0999761	0.0894067	0.0470162	0.0985461	0.0461179	0.00375337	0.250527	0.0462785	0.0649861	0.0213828	0.0322287	0.0849388	0.0264488	0.009805485	4.639931	0.0428158	0.282783	0.852967	2.82143	0.0335346	0.372467	0.00284247	0.225347	0.313309	0.0524996	0.04920799	0.1992661
27200	-52.30115	-81.19494	28.8938	18.88881	2.496816	0.0940932	0.00454215	0.00693108	0.00909353	0.00969328	0.108221	0.00863296	0.0143395	0.0616379	-0.003560372	0.103973	0.000951013	0.0368483	0.00247484	0.139366	0.0518865	0.0740673	0.0111013	0.0668838	0.0706161	0.115477	0.0795991	0.00286488	0.10567	0.138221	0.02390283	18.88881	0.346155	0.699217	1.07859	1.87604	0.0195745	0.331321	0.0223191	0.0916436	0.467081	0.0680607	0.02034246	1.175022
27300	-58.35115	-85.40231	27.05116	9.518359	0.298005	0.0422626	0.0563672	0.0692912	0.0272268	0.192553	0.181083	0.0110488	0.0379324	0.06316569	0.1462576	0.109624	0.0127633	0.0186326	0.157216	0.0276281	0.00198252	0.0164671	0.0123807	0.0169696	0.104636	0.14344	0.0441783	0.0963145	0.198056	0.0397111	0.00340718	9.518359	0.00513487	0.102944	0.592437	3.29948	0.0137412	0.447697	0.00870713	0.118873	0.283054	0.127927	0.1496648	0.02276541
27400	-58.19562	-82.33236	24.13675	12.61723	0.4672398	0.18089	0.0640504	0.0192515	0.0202986	0.102473	0.0235874	0.0458085	0.120049	0.08273313	-0.01136904	0.0496835	0.0165927	0.0245962	0.0830375	0.135002	0.130038	0.0177827	0.000851035	0.0337001	0.0144343	0.152506	0.0490622	0.0769471	0.196413	0.0193539	0.1434674	12.61723	0.0274886	0.229992	0.794885	2.94763	0.0200994	0.37503	0.00899395	0.153505	0.414266	0.0281057	0.1320984	1.086065
27500	-53.53449	-83.64225	30.10776	24.02651	2.582961	0.00909504	0.00311457	0.139833	0.00850535	0.037641	0.0233001	0.0132694	0.0160719	0.05056975	0.02119591	0.0403849	0.0762724	0.00739728	0.179267	0.0404189	0.0319136	0.0757888	0.0294149	0.0235016	0.125767	0.130713	0.0449817	0.0141987	0.122048	0.057932	0.02643066	24.02651	0.354183	0.705467	1.07951	1.86084	0.0800152	0.354826	0.0260134	0.118984	0.312959	0.107202	0.04762657	0.5549562
27600	-52.00636	-82.64424	30.63788	10.17126	0.3358586	0.0150846	0.104623	0.0369581	0.00879939	0.0562113	0.0315877	0.0156785	0.0283307	0.06873062	0.1720476	0.0239651	0.0334697	0.185808	0.16062	0.0348952	0.0826507	0.0808286	0.00377551	0.113241	0.0359331	0.0600446	0.0729654	0.00751211	0.093996	0.0102958	0.01693696	10.17126	0.00864959	0.132527	0.651389	3.20743	0.0454612	0.388503	0.0270747	0.167308	0.319245	0.0524085	0.1889845	0.08962088
27700	-48.67602	-77.5798	28.90378	6.487455	1.062986	0.0312854	0.0263787	0.161311	0.025607	0.0980314	0.0409727	0.0480042	0.0129669	0.0328868	0.1424946	0.238134	0.0363845	0.108518	0.0440479	0.147298	0.0646848	0.0425911	0.00307953	0.0017603	0.0157048	0.0870982	0.00783841	0.00152204	0.186663	0.0146751	0.03865038	6.487455	0.149347	0.494898	1.0097	2.34605	0.0144757	0.473462	0.00162749	0.0909444	0.352008	0.067483	0.181145	0.2133671
27800	-59.48645	-82.43504	22.94859	1.671556	2.786937	0.0776852	0.287664	0.0206021	0.0105732	0.224482	0.156521	0.263626	0.0883093	0.1167622	0.168538	0.0220896	0.208577	0.0575603	0.055509	0.00021943	0.214442	0.0819831	0.00461915	0.0557461	0.0884289	0.0524484	0.0178093	0.0321172	0.0641033	0.0443472	0.04276968	1.671556	0.372076	0.719004	1.08124	1.82768	0.0155358	0.424396	0.00532038	0.0891731	0.361062	0.104513	0.2113077	0.2024047
27900	-50.63182	-81.08511	30.45329	17.83646	0.7730525	0.0256643	0.00413505	0.00419281	0.00817854	0.146835	0.0445604	0.000627738	0.0368803	0.04908119	0.003589435	0.0889398	0.00622801	0.0333256	0.0183283	0.0930671	0.00739429	0.0429739	0.00201648	0.122195	0.14099	0.100432	0.0654194	0.00998561	0.0389906	0.229714	0.06667394	17.83646	0.0898131	0.396054	0.949199	2.56493	0.0837745	0.488538	0.0026536	0.0916979	0.30922	0.0241164	0.07026338	0.9489146
28000	-43.47635	-77.95689	34.48054	11.94628	0.7308331	0.0061872	0.0158588	0.031318	0.0148533	0.0508245	0.0253591	0.0327207	0.00229809	0.03547862	-0.01559552	0.0426359	0.0530088	0.0355248	0.047972	0.0670027	0.00510425	0.0481875	0.0022717	0.0665556	0.0456833	0.0795426	0.0968218	0.00754722	0.37262	0.0295219	0.08337188	11.94628	0.0807826	0.377722	0.935779	2.60572	0.0169243	0.431544	0.0232905	0.10442	0.365411	0.0584098	0.06777636	1.230103
28100	-48.60941	-81.23957	32.63016	8.502445	2.064148	0.0080816	0.0429474	0.000246412	0.0310335	0.0381868	0.00957245	0.00469261	0.0640412	0.03315354	0.07852565	0.111944	0.0810209	0.000330717	0.0187551	0.0056262	0.176569	0.0398661	0.00155461	0.125663	0.0509672	0.0714364	0.0733646	0.0197428	0.0883229	0.134837	0.09545195	8.502445	0.300814	0.661666	1.07151	1.96601	0.00887172	0.482293	0.00278709	0.0533936	0.3935	0.0591544	0.1739776	0.5486451
28200	-67.83627	-86.874	19.03772	10.05855	0.4816575	0.0112222	0.43193	0.213821	0.31606	0.200014	0.0493367	0.0407402	0.28697	0.2732259	0.07653884	0.128887	0.0757297	0.231429	0.0262839	0.146647	0.0160326	0.101224	0.0194977	0.0321618	0.00346091	0.031957	0.042814	0.0149292	0.074378	0.0545685	0.001691967	10.05855	0.0300405	0.239773	0.806449	2.92374	0.0212205	0.413427	0.0116763	0.0735676	0.447441	0.0326675	0.0782308	0.02162789
28300	-66.25686	-85.43233	19.17547	2.522115	2.031711	0.207722	0.21523	0.0215838	0.0317967	0.464431	0.219811	0.114911	0.185824	0.1500678	0.1367571	0.0115995	0.116417	0.0490297	0.127264	0.110532	0.019684	0.0491064	0.00318322	0.109473	0.0195759	0.0291005	0.144311	0.0193258	0.152563	0.0388351	0.1331003	2.522115	0.297031	0.658344	1.07076	1.97386	0.0595695	0.458922	0.106955	0.0666783	0.27149	0.0363864	0.2698573	0.4932245
28400	-57.71583	-83.0033	25.28747	7.186621	0.1878333	0.0140873	0.299246	0.0742057	0.0218796	0.219831	0.105654	0.104886	0.0851625	0.1029864	0.1426985	0.0134252	0.0786384	0.0173913	0.07929	0.0128658	0.0400069	0.0580414	0.00224816	0.00811882	0.399137	0.0450788	0.0688754	0.00392001	0.118113	0.0548502	0.01511685	7.186621	0.000339616	0.0270645	0.351166	3.62143	0.0132864	0.36083	0.00661403	0.131078	0.42069	0.0675015	0.1578154	0.09578818
28500	-49.30916	-78.01563	28.70646	6.731799	1.112392	0.0150316	0.0601312	0.0911019	0.0088394	0.118654	0.176075	0.0294774	0.0241822	0.06067161	0.1484921	0.179285	0.132121	0.0315725	0.00317997	0.114984	0.00999881	0.037071	0.00441254	0.174288	0.00690217	0.0434326	0.0182196	0.0010452	0.206569	0.0369192	0.01579617	6.731799	0.158818	0.50811	1.01638	2.31669	0.014983	0.39311	0.0200165	0.0590659	0.459723	0.0531019	0.1642882	0.09614914
28600	-53.4007	-84.1359	30.7352	10.51586	0.9684022	0.0522364	0.00353358	0.0259228	0.0334161	0.0999944	0.0080466	0.0408863	0.0710632	0.03714921	0.04851933	0.0204819	0.027534	0.284209	0.121237	0.0712357	0.21443	0.052377	0.00154088	0.0356703	0.0213551	0.00560754	0.0426109	0.042998	0.0221353	0.0365776	0.05114848	10.51586	0.130607	0.467044	0.99456	2.40779	0.0158702	0.421129	0.00964387	0.0844631	0.384289	0.0846045	0.0996678	0.5131896
28700	-57.2565	-83.67204	26.41554	11.6568	0.7101751	0.0361516	0.000629816	0.0442185	0.0120406	0.0289239	0.0509082	0.116034	0.00950123	0.02312321	0.1016319	0.101138	0.0048564	0.00268241	0.00170059	0.111467	0.0259563	0.00808955	0.00123556	0.331711	0.0430064	0.124994	0.083531	0.0570023	0.0577814	0.0448478	0.1174381	11.6568	0.0763629	0.368292	0.928581	2.62676	0.0611655	0.383896	0.0076261	0.136602	0.369452	0.0412583	0.21907	0.5360755
28800	-63.81139	-91.56732	27.75593	2.379488	2.840448	0.0197448	0.00906384	0.00831548	0.241358	0.0628279	0.0241458	0.040114	0.0227778	0.02970859	0.1040777	0.0425037	0.0520385	0.180026	0.107108	0.0708533	0.215607	0.064518	0.0135883	0.0701213	0.0652189	0.008236	0.0364462	0.0115409	0.0583977	0.00379627	0.121895	2.379488	0.376529	0.722293	1.08161	1.81957	0.100001	0.344554	0.0481327	0.107493	0.322783	0.0770369	0.2259727	0.5394234
28900	-41.74211	-80.75472	39.01261	13.3625	0.7130446	0.0115858	0.0253165	0.0149885	0.000534096	0.00717081	0.00995957	0.00121709	0.0290421	0.03434951	0.04160365	0.0640634	0.0781526	0.0206074	0.00535646	0.0256821	0.01654	0.0371434	0.00349035	0.0932205	0.0169053	0.0719482	0.120632	0.0565289	0.374796	0.0149332	0.004168145	13.3625	0.0769765	0.36962	0.929608	2.62379	0.0394514	0.401537	0.0112136	0.171788	0.328851	0.0471589	0.04577179	0.09106361
29000	-50.71567	-80.01347	29.2978	2.939773	1.139925	0.0124065	0.0328553	0.0566507	0.050286	0.10585	0.222013	0.0396483	0.0805057	0.07974683	0.1570915	0.0908138	0.0463264	0.0209168	0.130037	0.0634492	0.0177639	0.0335473	0.00335446	0.119085	0.0415105	0.119412	0.0107171	0.0031694	0.105105	0.194792	0.03353064	2.939773	0.163997	0.515116	1.0198	2.30108	0.0534322	0.348699	0.0115243	0.177312	0.365746	0.0432865	0.1906222	0.175901
29100	-38.47339	-79.98742	41.51403	13.92882	2.322367	0.00774968	0.00171871	0.0244647	0.00466257	0.0252638	0.0149753	0.0002711	0.0103276	0.01222853	0.07631482	0.0861885	0.0726397	0.157557	0.0401843	0.105259	0.0285471	0.0592942	0.0150799	0.135369	0.0117597	0.0199817	0.0813925	0.000540226	0.181757	0.00445116	0.000544188	13.92882	0.328941	0.685431	1.0763	1.90933	0.0275068	0.433597	0.0107256	0.0490759	0.451449	0.0276462	0.07685901	0.007080341
29200	-52.06037	-84.90624	32.84587	16.3072	1.269755	0.00158321	0.0497708	0.0279406	0.0187784	0.0766569	0.00558204	0.0213703	0.0396904	0.05209604	0.02776592	0.0387358	0.212315	0.0276172	0.0110947	0.0620383	0.027759	0.106072	0.0174595	0.156566	0.00964714	0.157581	0.0103255	0.0020355	0.153625	0.0071283	0.002573184	16.3072	0.187467	0.545133	1.03346	2.23394	0.081092	0.468328	0.00895549	0.058811	0.303547	0.0792664	0.03033911	0.08481412
29300	-39.7712	-81.61299	41.84178	33.44072	0.2592847	0.0023245	0.015762	0.00158173	0.000353101	0.00441146	0.0231362	0.00405843	0.00770157	0.009152304	0.07564128	0.0923174	0.0460569	0.00794393	0.195232	0.0463458	0.0975205	0.0384404	0.0027343	0.0154604	0.0488357	0.0214551	0.0848231	0.0327341	0.247965	0.0221352	0.001074934	33.44072	0.00257301	0.0734723	0.520661	3.40329	0.0097247	0.394333	0.0104132	0.119614	0.399707	0.0662082	0.07671621	0.01401183
29400	-62.59498	-83.90897	21.31399	2.167755	1.981973	0.0130628	0.0025162	0.136311	0.00123612	0.863088	0.215683	0.0158443	0.0564282	0.1141898	0.3348912	0.206125	0.0483066	0.0747652	0.0189792	0.0147656	0.0027948	0.0379808	0.0116546	0.145388	0.107295	0.0450648	0.0474539	0.10421	0.00130792	0.13391	0.005768536	2.167755	0.291113	0.653083	1.06953	1.98627	0.0623638	0.565551	0.000349374	0.105066	0.230001	0.0366678	0.3406597	0.01693342
29500	-45.81488	-83.34131	37.52643	13.49446	1.341629	0.0263471	0.00463516	0.0239583	0.00490625	0.00561765	0.0177339	0.0098709	0.0167989	0.03073483	0.0170734	0.154693	0.147311	0.0275207	0.0365056	0.0330326	0.11691	0.0661427	0.0304053	0.0223181	0.0369204	0.0404804	0.0044437	0.0219762	0.179352	0.0819877	0.03588987	13.49446	0.199788	0.559882	1.03959	2.20074	0.0453102	0.280504	0.0101247	0.0967426	0.424814	0.142505	0.05296328	0.677637
29600	-65.78094	-86.47476	20.69382	14.6673	0.3626133	0.0551508	0.262739	0.178893	0.0401706	0.111082	0.0739723	0.0382585	0.502123	0.1444561	0.02734201	0.166774	0.0477864	0.041935	0.148751	0.0135067	0.0213773	0.013792	0.0350444	0.0456458	0.0653828	0.096178	0.0100883	0.00116862	0.227341	0.0652282	0.01593095	14.6673	0.0117108	0.153329	0.687434	3.14753	0.00729034	0.394949	0.0216371	0.223875	0.231444	0.120805	0.04327295	0.3681502
29700	-57.20914	-80.7326	23.52346	4.482521	1.195551	0.0417094	0.035539	0.00942823	0.259879	0.139252	0.11437	0.00856538	0.533751	0.1498768	0.1541921	0.0676297	0.0633688	0.0311837	0.0730291	0.234884	0.00403333	0.0580186	0.00802371	0.0740728	0.0201345	0.081926	0.0120878	0.0903236	0.179618	0.00166651	0.004622269	4.482521	0.174246	0.528557	1.02611	2.27108	0.0283253	0.472347	0.013437	0.157229	0.264105	0.0645568	0.1588143	0.02910486
29800	-50.92217	-79.45315	28.53098	6.788891	0.8751829	0.0936726	0.0481854	0.0706379	0.0296085	0.190136	0.0161335	0.0735974	0.00325845	0.09262068	0.09127252	0.0430036	0.0549021	0.0186134	0.12178	0.0167719	0.0331208	0.0409765	0.00115691	0.0127464	0.0881484	0.0220086	0.296549	0.00758663	0.192069	0.0505677	0.04527517	6.788891	0.111428	0.43573	0.975792	2.47705	0.0338557	0.55094	0.00362552	0.104599	0.247163	0.0598173	0.1365477	0.3315704
29900	-69.27658	-82.95468	13.67811	3.99023	2.601646	0.39813	0.0232164	0.124385	0.366254	0.385568	0.193531	0.161265	0.124928	0.3646381	-0.01173221	0.0471364	0.179187	0.00958056	0.0334057	0.0745353	0.0235723	0.0239056	0.00196314	0.142462	0.0835094	0.128579	0.0736994	0.0242014	0.116717	0.0375458	0.1040881	3.99023	0.355886	0.706778	1.07969	1.85764	0.0112188	0.473357	0.0473009	0.0797824	0.338818	0.0495225	0.09235594	1.127033
30000	-55.3746	-91.82901	36.45441	43.07673	1.410226	0.0165081	0.0196464	0.00247802	0.00186375	0.0173031	0.0470635	0.00497973	0.00168129	0.01539828	0.01287068	0.000407682	0.0594035	0.0684569	0.0146776	0.39631	0.000378778	0.039042	0.00632268	0.0532744	0.147499	0.00209148	0.000645372	0.0020893	0.179754	0.0296475	0.005903289	43.07673	0.211115	0.572898	1.04468	2.1713	0.0719258	0.508775	0.0786862	0.106643	0.182511	0.051459	0.01877397	0.3144401
30100	-57.56647	-86.57084	29.00437	8.407518	2.470066	0.0768191	0.0887381	0.0266421	0.00173236	0.0326064	0.0150023	4.39271e-05	0.0299564	0.05757987	0.1632113	0.0769703	0.0640715	0.0371378	0.06096	0.041499	0.349621	0.07371	0.0276754	0.0812941	0.00530496	0.0573619	0.00905067	0.01061	0.0447115	0.0600216	0.1134647	8.407518	0.3436	0.697206	1.07828	1.88091	0.0263293	0.343905	0.037553	0.0774891	0.441331	0.0733924	0.2766759	0.4100995
30200	-52.721	-81.15045	28.42945	2.979902	0.496489	0.125782	0.0509765	0.0505718	0.0703289	0.0657484	0.180158	0.190457	0.0411017	0.09331312	0.1200369	0.120634	0.177441	0.113042	0.0867809	0.0247552	0.0614081	0.0674917	0.00155999	0.107915	0.0210072	0.0417288	0.00750704	0.0484302	0.0802563	0.0400427	0.006995471	2.979902	0.0327389	0.249618	0.817697	2.89995	0.0370701	0.390321	0.012927	0.138931	0.350044	0.070707	0.1270324	0.0550684
30300	-58.58187	-82.77383	24.19196	19.92958	0.5198256	0.0451524	0.00555072	0.0769582	0.0817121	0.251898	0.102886	0.253951	0.00476465	0.07695146	0.05378707	0.0702034	0.226278	0.00423703	0.116524	0.0243406	0.033411	0.212936	0.000101706	0.0675057	0.0227243	0.0436569	0.046594	0.00418448	0.112908	0.0143942	0.002292623	19.92958	0.0371186	0.264662	0.834175	2.86405	0.0364567	0.366283	0.021778	0.145022	0.349527	0.0809331	0.05607969	0.04088151
