Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
25500	-234.2338	-238.9128	4.679028	67.77772	2.377162	0.0414762	0.296602	0.267842	0.276263	0.0566461	0.0534565	0.0626844	0.127014	0.0889204	0.123685	0.236718	0.178614	0.0218508	0.0380922	0.1428862	0.01051383	0.00342838	0.0654716	0.0715566	0.0860545	0.0698226	0.0192451	0.0152738	0.0252731	0.0805797	0.028005	0.226734	0.0199397	0.21938	0.0332863	0.0359491	0.03810289	67.77772	0.334492	0.689936	1.07709	1.89848	0.152299	0.228366	0.220111	0.0602707	0.240061	0.0988919	0.04861671	0.7837405
25600	-229.6511	-227.5371	-2.113936	80.24717	3.883265	0.0830297	0.0184095	0.180219	0.106206	0.244579	0.202306	0.0470607	0.131824	0.285765	0.149145	0.301321	0.212902	0.0961552	0.409892	0.2798671	0.03640222	0.0122818	0.193457	0.0681427	0.332872	0.0271243	0.00220446	0.00199135	0.000972638	0.167438	0.0280465	0.0240615	0.0104004	0.0222049	0.0856649	0.0231374	0.003230538	80.24717	0.447832	0.771073	1.0844	1.69669	0.11022	0.173966	0.212969	0.084225	0.298372	0.120249	0.03963276	0.08151181
25700	-239.1057	-231.0195	-8.086277	24.96591	3.187033	0.105686	0.46266	0.000107707	0.401884	0.122828	0.535727	0.0503201	0.861548	0.446382	0.168555	0.516364	0.25314	0.409084	0.437522	0.2923986	0.1075306	0.00253731	0.0643961	0.0755381	0.191733	0.0784046	0.00135879	0.0728854	0.0204469	0.152368	0.0380821	0.0653524	0.00309541	0.107463	0.0882752	0.038063	0.06163411	24.96591	0.403233	0.741385	1.0833	1.77209	0.16576	0.184101	0.172472	0.0637544	0.287412	0.1265	0.1691647	0.3643439
25800	-234.6741	-231.8273	-2.846751	121.4639	2.14496	0.191079	0.390769	0.0396977	0.376935	0.0720471	0.253042	0.246433	0.0150427	0.129885	0.355528	0.178427	0.54617	0.0223992	0.0618331	0.1438183	0.01149379	0.0448718	0.117652	0.0697822	0.215793	0.10267	0.00486951	0.0298765	0.000909664	0.219601	0.0208066	0.0149174	0.0487673	0.0713058	0.0381544	2.25203e-05	0.008334492	121.4639	0.309986	0.669593	1.07323	1.94719	0.178939	0.120844	0.196364	0.0880241	0.331063	0.0847653	0.01982828	0.4203336
25900	-219.5917	-236.9374	17.34572	143.8428	2.038227	0.0761491	0.00705412	0.0159068	0.11998	0.0189674	0.0447351	0.00911102	0.0146747	0.0817902	0.0977735	0.0414974	0.0205698	0.0150184	0.0993796	0.03825745	0.01378839	0.00210816	0.163741	0.117196	0.230177	0.0417787	0.00607272	0.0279373	0.0167254	0.0936366	0.058841	0.05737	0.00659092	0.0534425	0.113314	0.0110692	0.001151909	143.8428	0.297796	0.659018	1.07092	1.97227	0.150324	0.149437	0.268249	0.0917044	0.255952	0.0843332	0.0149403	0.07710077
26000	-235.2165	-230.5858	-4.630659	90.49594	5.585325	0.0366668	0.045849	0.197276	0.0088582	0.0688297	0.138552	0.0456576	0.331956	0.0816822	0.544941	0.417027	0.0798531	0.253716	0.0791119	0.1649431	0.0415355	0.00337224	0.0470877	0.109766	0.0948301	0.0349646	0.0103717	0.000955177	0.00113948	0.176059	0.0935463	0.0740359	0.0111519	0.200089	0.120745	0.0218864	0.0355288	90.49594	0.52471	0.816758	1.08216	1.57637	0.177671	0.14807	0.198339	0.0755684	0.286959	0.113392	0.0770643	0.461028
26100	-220.7688	-239.1751	18.40629	133.7863	3.164522	0.0145929	0.00817378	0.0256213	0.0635197	0.0031029	0.0274226	0.0082247	0.057744	0.0507582	0.0287207	0.0179073	0.0601293	0.0554963	0.0210697	0.02947313	0.007724373	0.0193052	0.10206	0.151311	0.101158	0.015925	0.000334343	0.000351379	0.0362637	0.281627	0.0807963	0.037862	0.0743914	0.0829919	0.00762697	0.00799643	0.02706497	133.7863	0.401602	0.740249	1.08322	1.77493	0.166864	0.161026	0.206614	0.0353942	0.336952	0.0931496	0.03478934	0.7779673
26200	-216.2443	-237.7444	21.50012	542.1526	1.864012	0.00302492	0.00685124	0.0117899	0.000476804	0.00404876	0.0904972	0.00910574	0.0113437	0.00677809	0.0359463	0.0208916	0.0197556	0.0177683	0.0229955	0.01660037	0.001628972	0.00525929	0.01111	0.0808682	0.224886	0.0173233	0.0578225	0.000831724	0.00113703	0.115495	0.136748	0.0324259	0.0262785	0.223141	0.0461379	0.0205354	0.0003793229	542.1526	0.276483	0.639727	1.06618	2.01761	0.17892	0.103508	0.160314	0.0742262	0.397053	0.085978	0.002008295	0.1888781
26300	-214.1522	-234.3289	20.17663	282.1266	4.718204	0.00982604	0.0261052	0.00693346	0.0486903	0.00777626	0.0416712	0.00676531	0.0231162	0.038651	0.00575559	0.0977247	0.0248737	0.008705	0.0053419	0.02934497	0.004194061	0.0160059	0.175393	0.0643971	0.110046	0.105667	0.011481	0.0204022	0.0142153	0.197709	0.00149339	0.107928	0.00824663	0.140808	0.0118703	0.0143365	0.003160163	282.1266	0.489935	0.796879	1.08376	1.62943	0.155191	0.12677	0.214481	0.0604355	0.327445	0.115677	0.007354224	0.4297072
26400	-231.4887	-238.9594	7.47072	40.4804	2.019869	0.0997733	0.0729468	0.144151	0.0369392	0.00531627	0.0206138	0.171257	0.0573665	0.111211	0.219643	0.022667	0.0672928	0.348541	0.252208	0.1577323	0.0489493	0.00119969	0.164152	0.0190661	0.160072	0.094484	0.000508505	0.00983833	0.00207852	0.220003	0.0214715	0.0091701	0.0765604	0.0507673	0.113961	0.0566688	0.01333799	40.4804	0.295635	0.65711	1.07048	1.97678	0.115672	0.223716	0.213509	0.13361	0.238612	0.0748818	0.06228729	0.2141367
26500	-231.0388	-231.9156	0.8768295	88.1076	2.722905	0.111997	0.319648	0.104104	0.222654	0.0443729	0.360083	0.0411095	0.179675	0.146169	0.241075	0.186184	0.0413316	0.211025	0.185272	0.2165018	0.02924594	0.00382614	0.0991853	0.135548	0.112752	0.00145648	0.00168029	0.0675212	0.00139409	0.20616	0.0144231	0.106935	0.0625038	0.13156	0.0264328	0.0286224	0.02094822	88.1076	0.366621	0.714932	1.08076	1.83769	0.135907	0.170202	0.206792	0.0800536	0.333895	0.0731507	0.05019417	0.4173438
26600	-240.6667	-234.1211	-6.545549	69.73893	2.774405	0.142104	0.0416118	0.0475119	0.470674	0.110215	0.252653	0.0046195	0.0294372	0.658737	0.0725344	0.156606	0.0304653	0.326367	0.22101	0.2699971	0.03933223	0.00517724	0.0015225	0.0111416	0.275964	0.079491	0.0136105	0.00545863	0.00260976	0.0721133	0.0181131	0.188579	0.0685764	0.191924	0.0614162	0.00430348	0.04737969	69.73893	0.37102	0.718219	1.08115	1.82961	0.195294	0.178467	0.243555	0.0482868	0.250007	0.084391	0.08671193	0.5464034
26700	-228.6625	-235.6976	7.035158	246.9701	1.431083	0.00294171	0.0334306	0.00810912	0.0245296	0.0384241	0.0436788	0.0100563	0.00634419	0.0137562	0.191314	0.0109062	0.195537	0.0598741	0.0440898	0.07886483	0.01259313	0.013272	0.0131799	0.0206035	0.168064	0.0260432	0.0311955	0.0332047	0.00677191	0.122788	0.00489914	0.0269273	0.000708096	0.251477	0.27387	0.0069962	0.02968043	246.9701	0.214477	0.576668	1.0461	2.16275	0.130396	0.155551	0.239567	0.0436668	0.311668	0.119151	0.04227357	0.7021039
26800	-211.5241	-235.8161	24.29202	183.8579	2.75319	0.00140869	0.053581	0.005255	0.0171622	0.023758	0.0170158	0.0333341	0.00973024	0.0360495	0.0526317	0.0716763	0.0142302	0.00472744	0.00788149	0.03436941	0.01002901	0.0284079	0.0622874	0.146017	0.165591	0.0197776	0.00507709	0.0236364	0.000872031	0.243284	0.0214805	0.063616	0.0229047	0.0615572	0.0669305	0.0685603	0.002809747	183.8579	0.369219	0.716877	1.08099	1.83291	0.150717	0.114051	0.170495	0.120968	0.328456	0.115313	0.01283876	0.2188488
26900	-232.8154	-228.937	-3.878329	437.7102	1.867081	0.00828356	0.0448019	0.0106435	0.0995445	0.0905631	0.026567	0.0846068	0.219903	0.362246	0.479647	0.0625016	0.025473	0.16715	0.0191749	0.1450989	-0.002513559	0.00121381	0.0658299	0.169687	0.0702837	0.00163823	0.00395557	0.0303219	0.000920327	0.225714	0.148364	0.0424115	0.0152458	0.194755	0.024098	0.0055622	0.01867117	437.7102	0.276875	0.640092	1.06628	2.01676	0.118388	0.179843	0.167653	0.077906	0.335177	0.121034	0.01615761	1.155565
27000	-241.4259	-231.5227	-9.903208	304.5736	1.139019	0.242124	0.144651	0.186458	0.225443	0.0352037	0.23344	0.0715205	0.249681	0.0304926	0.540484	0.129188	0.271221	0.436359	0.0790522	0.146415	4.689095e-05	0.00329827	0.0751655	0.107085	0.170698	0.0327776	0.00425463	0.00628715	0.00123913	0.280687	0.024445	0.135989	0.0159465	0.0420862	0.0959301	0.004111	0.03731046	304.5736	0.163828	0.51489	1.01969	2.30159	0.173615	0.140603	0.185028	0.0814121	0.258592	0.16075	0.03735735	0.9987448
27100	-221.9163	-227.279	5.362677	144.2829	2.994081	0.125349	0.197281	0.00293402	0.0208374	0.0427255	0.0670437	0.00221447	0.337249	0.0987003	0.249174	0.0411981	0.284204	0.0210188	0.0216137	0.1387441	0.01178532	0.00710989	0.257892	0.0929762	0.0806181	0.00760113	0.00323262	0.00331602	2.20843e-05	0.0484669	0.219539	0.0823435	0.0248644	0.0294642	0.139508	0.00304581	0.005207866	144.2829	0.388803	0.7312	1.08249	1.79751	0.154273	0.278103	0.1789	0.0362604	0.236077	0.116386	0.01699319	0.3064678
27200	-226.2752	-228.7036	2.428451	60.99987	4.168796	0.0970528	0.310164	0.0237013	0.246195	0.275031	0.146454	0.0744838	0.067018	0.0622339	0.259042	0.019068	0.391611	0.173345	0.00404245	0.1228264	0.02745441	0.0521677	0.0733752	0.00335168	0.176259	0.0502956	0.00676531	0.0268652	0.00338566	0.183561	0.100756	0.0321539	0.0078569	0.151841	0.127026	0.00433908	0.02106144	60.99987	0.463401	0.780851	1.08434	1.67141	0.137748	0.162376	0.22615	0.0433078	0.28954	0.140877	0.04851585	0.4341147
27300	-227.3823	-235.2227	7.840431	25.45485	3.15136	0.0338078	0.0110708	0.0636497	0.150157	0.210574	0.303779	0.0980307	0.0181049	0.0207315	0.36118	0.00674014	0.48081	0.257787	0.0849737	0.1755377	0.05281718	0.0386982	0.036746	0.0132036	0.217144	0.0898167	0.0129447	0.0430186	0.0088533	0.225583	0.00916206	0.0419775	0.00993483	0.154273	0.0849005	0.0137448	0.004614474	25.45485	0.400643	0.739578	1.08317	1.77661	0.0953508	0.159596	0.262686	0.0721377	0.340637	0.0695924	0.05743166	0.08034722
27400	-235.9919	-230.2677	-5.724237	14.05059	1.608335	0.264462	0.41326	0.0450269	0.081569	0.00314162	0.216359	0.141192	0.652928	0.250263	0.628621	0.0370249	0.326247	0.288879	2.1762	0.4341633	0.07280839	0.0390805	0.151239	0.0100537	0.119937	0.00979241	0.00101039	0.0102026	0.00113595	0.170746	0.0717961	0.0361834	0.037191	0.24424	0.0740403	0.0233517	0.06001922	14.05059	0.241583	0.605649	1.0562	2.09657	0.112511	0.156433	0.264755	0.0590412	0.278408	0.128852	0.1328276	0.451858
27500	-239.7625	-241.5535	1.790926	45.96682	2.146929	0.0968378	0.100346	0.16437	0.143522	0.255157	0.212428	0.115169	0.532433	0.457027	0.0495368	0.194286	0.0274708	0.332904	0.0642617	0.1918598	0.01708651	0.07195	0.0792654	0.166453	0.205792	0.0105597	0.0150938	0.0342778	0.0125324	0.103966	0.0032331	0.0819674	0.00559999	0.09851	0.0679911	0.0428076	0.005928071	45.96682	0.310205	0.66978	1.07327	1.94675	0.124324	0.129864	0.285123	0.077763	0.192676	0.19025	0.02301458	0.2575789
27600	-225.641	-230.3749	4.733937	194.807	1.745254	0.0603182	0.231314	0.0880906	0.00312838	0.11926	0.153639	0.0128206	0.215808	0.138097	0.0389282	0.0410628	0.163099	0.197908	0.028049	0.0837033	0.007970718	0.00132972	0.117603	0.000659573	0.14355	0.000282748	0.00511737	0.00885547	0.000931869	0.040718	0.461717	0.0696986	0.00106993	0.0769361	0.0546666	0.0168636	0.03108159	194.807	0.260846	0.624868	1.06208	2.05221	0.166716	0.227499	0.177914	0.0331219	0.308824	0.0859254	0.03905231	0.7958964
27700	-241.558	-236.1807	-5.377358	28.63572	4.232024	0.232486	0.729798	0.0299327	0.132995	0.0155456	0.394712	0.420319	0.483943	0.17062	0.0999963	0.0354827	0.667879	0.272282	0.153427	0.3378763	0.01729985	0.00670112	0.028542	0.153901	0.191255	0.183381	0.000711164	0.0148801	0.00610946	0.159965	0.0136644	0.115158	0.0427295	0.0724393	0.00762814	0.0029355	0.04168575	28.63572	0.466671	0.782869	1.0843	1.66616	0.211671	0.177019	0.190208	0.0487101	0.272	0.100392	0.05898561	0.7067106
27800	-225.9835	-231.2615	5.277965	46.68275	3.368268	0.0670695	0.12657	0.297695	0.0535793	0.135451	0.10431	0.05961	0.137528	0.423797	0.0423827	0.0480223	0.0140521	0.325372	0.105837	0.1437256	0.061578	0.00552718	0.0866788	0.10712	0.164819	0.0225286	0.00321707	0.0410741	0.00394068	0.212838	0.135689	0.0406727	0.00105631	0.0957837	0.00946955	0.0695853	0.0002409884	46.68275	0.415887	0.750075	1.08382	1.75022	0.158045	0.149679	0.305244	0.0550893	0.195941	0.136002	0.06181899	0.003898292
27900	-220.2833	-236.3442	16.06097	165.765	2.582909	0.0130564	0.0547855	0.0571412	0.0354747	0.00896797	0.0316547	0.00659336	0.0567794	0.0443522	0.115216	0.00264899	0.0449191	0.0301405	0.0840009	0.05324511	0.006593955	0.00196695	0.222392	0.0449021	0.265361	0.0218757	0.00865061	0.00673801	0.0401321	0.100482	0.126202	0.0599261	0.012964	0.0601485	0.0203648	0.00789296	0.0009970201	165.765	0.354179	0.705463	1.07951	1.86085	0.115872	0.149433	0.21979	0.0504108	0.283455	0.181039	0.007590975	0.1313428
28000	-229.5759	-234.1897	4.613811	121.653	1.500775	0.504356	0.00969636	0.166468	0.0367797	0.133623	0.00726063	0.0201704	0.0669944	0.0141966	0.37101	0.132427	0.148918	0.0122716	0.0380652	0.1143118	0.01308041	0.0338869	0.0865991	0.148965	0.233491	0.0262703	0.00234263	0.0214354	0.0213965	0.231232	0.113375	0.0119094	0.0200911	0.00781415	0.0194469	0.0217446	0.001584699	121.653	0.225442	0.588685	1.05047	2.13541	0.121969	0.109065	0.203918	0.0724294	0.347868	0.14475	0.01466511	0.1080592
28100	-220.6041	-234.187	13.5829	256.4307	2.627617	0.0457477	0.0324256	0.0113624	0.0468079	0.0231168	0.0160114	0.0197075	0.0172203	0.0238861	0.095944	0.113614	0.0129106	0.0686835	0.00826467	0.05614754	0.00628649	0.0110722	0.10975	0.0844994	0.0305138	0.0434181	0.00483155	0.00590876	0.0103663	0.18006	0.109086	0.144947	0.0122499	0.132121	0.09468	0.0264958	0.008961559	256.4307	0.358231	0.708576	1.07994	1.85325	0.163741	0.199334	0.17375	0.0573181	0.295671	0.110187	0.01524805	0.5877184
28200	-211.3312	-230.2807	18.94951	580.8226	3.221542	0.00431454	0.00484109	0.00033747	0.00298458	0.00265416	0.0326707	0.0294955	0.0562603	0.0459084	0.00104499	0.0416959	0.0293851	0.0162029	0.00978205	0.01312631	0.004765507	0.00339428	0.0679729	0.0369483	0.280637	0.0636071	0.00601844	0.00730083	0.000436171	0.115993	0.186223	0.106887	0.0118447	0.0801346	0.00353163	0.0290712	0.00074821	580.8226	0.405706	0.743101	1.08341	1.76778	0.149162	0.112192	0.237602	0.0740154	0.332101	0.0949277	0.005513717	0.1356997
28300	-230.0075	-240.7941	10.78657	63.16377	3.622275	0.0705446	0.00361827	0.00246722	0.167384	0.064093	0.0886101	0.0130508	0.0908185	0.0380776	0.245128	0.00928812	0.113166	0.0450049	0.0506367	0.08526194	0.03391434	0.00800712	0.217397	0.0710842	0.131664	0.0234873	0.0159996	0.00162367	0.00544313	0.160693	0.0883996	0.079422	0.0545184	0.0452612	0.0150138	0.0819855	0.01566636	63.16377	0.432326	0.761043	1.08424	1.72239	0.193346	0.187801	0.139911	0.133582	0.280717	0.064644	0.0495807	0.315977
28400	-222.1834	-233.4836	11.30026	682.1923	6.843849	0.0149339	0.0244055	0.0192745	0.00100173	0.00428836	0.00971098	0.0233102	0.0235992	0.0140734	0.0102869	0.00986079	0.0653575	0.0417521	0.0149325	0.01852042	-0.002223202	0.021884	0.103298	0.074811	0.118176	0.0209548	0.00381624	0.0638267	0.00766742	0.269259	0.109239	0.00476038	0.004146	0.170943	0.0271954	2.38399e-05	0.006490351	682.1923	0.564342	0.837993	1.07932	1.51835	0.175481	0.168418	0.197379	0.0940311	0.301217	0.0634734	0.004267149	1.521004
28500	-221.7265	-231.1261	9.399594	127.6552	3.210748	0.052798	0.0117969	0.0952145	0.0363701	0.0487874	0.0840773	0.0568324	0.149236	0.0250285	0.00597571	0.0719591	0.164098	0.139913	0.220181	0.06844029	0.01535073	0.0296815	0.0439235	0.153784	0.164482	0.0493482	0.00455432	0.0247518	0.00243631	0.0390799	0.165977	0.151061	0.00840964	0.158658	0.00324983	0.000602538	0.004573378	127.6552	0.404936	0.742567	1.08338	1.76912	0.124496	0.172634	0.244619	0.0531709	0.249066	0.156014	0.01992411	0.2295399
28600	-247.5222	-233.8282	-13.69394	170.4046	3.571106	0.538698	0.0722414	0.092601	0.0905218	0.0154307	0.2161	0.465532	0.209738	0.0698992	0.150092	0.21289	0.731203	0.673513	0.0310754	0.2683212	0.00556802	0.000976861	0.135108	0.18463	0.364749	0.00248914	0.00483657	0.0268571	0.0138257	0.0964538	0.0249384	0.00724018	0.002196	0.100639	0.000163312	0.0348968	0.05123217	170.4046	0.429128	0.758936	1.08418	1.72776	0.17249	0.182124	0.182057	0.0923543	0.307794	0.063181	0.05680019	0.9019718
28700	-228.0192	-232.9746	4.955447	77.1648	2.083794	0.0862896	0.000274644	0.298173	0.192464	0.0166321	0.152781	0.00857013	0.0543773	0.0287622	0.178285	0.0612818	0.455349	0.0865877	0.000171259	0.0839608	0.02746483	0.0641659	0.0988694	0.0491995	0.131683	0.263042	0.0101796	0.0034855	0.0101946	0.20125	0.024076	0.0624489	0.00515897	0.042083	0.0307887	0.00337588	0.02360088	77.1648	0.303076	0.663638	1.07195	1.96133	0.138064	0.150272	0.216318	0.0514342	0.327462	0.11645	0.05106571	0.4621669
28800	-223.3716	-237.9963	14.62471	188.9595	2.484675	0.0499108	0.0513635	0.0231251	0.138655	0.0615697	0.00734552	0.0252141	0.0222052	0.0162948	0.0406286	0.133901	0.025682	0.0037055	0.0168616	0.0521462	0.01311767	0.0065757	0.0176493	0.440069	0.0245795	0.00524511	0.000998996	0.0221255	0.00542449	0.276559	0.00612051	0.0153352	0.0173401	0.125894	0.0188428	0.01724	0.003507694	188.9595	0.344999	0.698309	1.07845	1.87824	0.141351	0.118125	0.326468	0.0336363	0.325931	0.0544884	0.01662536	0.2109845
28900	-232.3919	-234.691	2.299083	44.09271	2.483245	0.0155829	0.0487705	0.394958	0.291858	0.364311	0.0551348	0.036124	0.200071	0.3236	0.398771	0.0442834	0.0500773	0.00743931	0.436147	0.1964613	0.0481235	0.0165815	0.0573003	0.0393991	0.309225	0.0493069	0.00309414	0.0844633	0.0021715	0.146629	0.0937194	0.0335449	0.0153863	0.111604	0.0136996	0.0238756	0.003568588	44.09271	0.344862	0.698201	1.07843	1.8785	0.166938	0.114486	0.203206	0.0423353	0.320181	0.152853	0.05169209	0.06903546
29000	-230.8104	-242.7894	11.979	100.8801	3.040433	0.0311247	0.0397103	0.0433025	0.173041	0.00124136	0.144774	0.00595773	0.0236932	0.115014	0.0735977	0.00665167	0.100488	0.00451893	0.0822269	0.04240425	0.005742533	0.0301611	0.121559	0.0967914	0.102912	0.117929	0.0347432	0.104212	0.00957585	0.148601	0.0690077	0.0350899	0.00418166	0.0614573	0.0145506	0.049228	0.0008969128	100.8801	0.392366	0.733742	1.08271	1.79118	0.0769202	0.130543	0.243591	0.103368	0.357393	0.0881851	0.006639446	0.1350885
29100	-254.1625	-241.4763	-12.68617	427.1858	0.6667518	0.32943	0.188706	0.298468	0.144085	0.126969	0.486656	0.103868	0.120209	0.074244	0.604233	0.216341	0.091677	0.151204	0.143125	0.2715994	0.004182287	0.0353389	0.0145061	0.0925458	0.196732	0.0461921	0.0321901	0.00809335	0.00930257	0.195034	0.0624714	0.0378737	0.0323593	0.0575998	0.158724	0.0210368	0.01592313	427.1858	0.0671055	0.347411	0.911896	2.67359	0.189744	0.185734	0.187239	0.0766656	0.252034	0.108582	0.02010542	0.7919821
29200	-238.5984	-232.1853	-6.413038	204.0505	4.395406	0.150191	0.394789	0.0288946	0.0160927	0.0491931	0.301603	0.00453611	0.114425	0.337637	0.505403	0.280647	0.224578	0.0625962	0.135247	0.139117	0.003862558	0.00923594	0.0346086	0.139356	0.182859	0.0552644	0.0197903	0.0766034	0.00431728	0.128373	0.0168474	0.0283371	0.015604	0.245166	0.0289976	0.0146396	0.01001807	204.0505	0.474847	0.787861	1.08416	1.65313	0.125252	0.138771	0.285719	0.0697498	0.286948	0.0935606	0.01388062	0.7217302
29300	-247.8058	-236.0047	-11.80109	67.08744	1.647293	0.0584838	0.47251	0.105589	0.217731	0.278686	0.772737	0.0307156	0.693576	0.0057539	0.211672	0.428017	0.963369	1.01463	0.0539052	0.4029032	0.007521064	0.00281768	0.144138	0.0340142	0.0774613	0.0363923	0.00363479	0.0116981	0.00750295	0.143052	0.00541742	0.447442	0.00385125	0.0686672	0.0106439	0.00326775	0.01074153	67.08744	0.247206	0.611369	1.05802	2.08341	0.133517	0.262535	0.160729	0.106097	0.253236	0.0838853	0.0182626	0.5881711
29400	-224.7022	-234.356	9.653739	299.161	1.177872	0.0199764	0.0113659	0.0481201	0.0107254	0.0257012	0.0393292	0.0265611	0.00468276	0.132116	0.174392	0.0883476	0.0493276	0.0456081	0.0238826	0.08015151	0.0007194071	0.00461437	0.0207213	0.182845	0.215624	0.0232887	0.00366852	0.0162767	0.0135118	0.119404	0.0915188	0.00811892	0.0120899	0.10873	0.0943632	0.0852256	0.004859205	299.161	0.17102	0.524385	1.02419	2.28041	0.160635	0.14243	0.229348	0.0502495	0.302523	0.114815	0.005578612	0.8710419
29500	-234.8848	-232.9969	-1.887916	89.6874	3.413914	0.137679	0.115933	0.0486464	0.564698	0.174002	0.0689234	0.132153	0.267119	0.0674291	0.0320169	0.0705084	0.263297	0.0372678	0.0235647	0.1999509	-0.02434777	0.0382255	0.173094	0.00706486	0.0768642	0.0046824	0.0132894	0.0261124	0.00124298	0.0802451	0.335789	0.0347158	0.0309207	0.14877	0.0256307	0.00335279	0.0612772	89.6874	0.418948	0.752144	1.08392	1.74499	0.12388	0.143472	0.186034	0.0702642	0.36412	0.112231	0.03692943	1.659305
29600	-238.6613	-236.0646	-2.596699	177.1242	2.147006	0.269622	0.118712	0.0380083	0.288862	0.00260096	0.0971456	0.0414699	0.11335	0.185203	0.368016	0.0346655	0.01211	0.122703	0.277388	0.1333323	0.01639703	0.0118152	0.000155856	0.298886	0.12091	0.0671194	0.00509619	0.00140902	0.0106084	0.179435	0.0756355	0.0103963	0.000516483	0.10381	0.0797252	0.0344813	0.01094211	177.1242	0.310213	0.669788	1.07327	1.94673	0.107879	0.110562	0.344407	0.033022	0.354706	0.0494235	0.02733914	0.4002362
29700	-219.9307	-233.3286	13.39783	232.282	1.469003	0.0328751	0.0694086	0.0217663	0.015227	0.00650511	0.0137304	0.0216302	0.0204194	0.152366	0.0909881	0.0110371	0.0520558	0.0527128	0.0171526	0.07853452	0.008212367	0.0410276	0.0318289	0.0355632	0.121127	0.125269	0.00443315	0.116373	0.00279164	0.140348	0.00045256	0.0336592	0.00246188	0.174714	0.167211	0.00273923	0.002417189	232.282	0.220494	0.583314	1.04855	2.14764	0.173673	0.0936196	0.236386	0.035383	0.37708	0.0838581	0.01062956	0.2274026
29800	-235.4252	-232.2411	-3.18404	66.10329	2.362474	0.3818	0.118371	0.0351172	0.709857	0.633802	0.222984	0.0336696	0.0133936	0.0974977	0.520093	0.17957	0.0245211	0.0212067	0.138709	0.1602669	0.0292603	0.000566225	0.00807817	0.0225444	0.138535	0.00119542	0.00332003	0.0220067	0.00538183	0.457199	0.163751	0.0346022	0.0031322	0.0856081	0.0423765	0.0117026	0.009594919	66.10329	0.333018	0.688745	1.07688	1.90135	0.132265	0.117233	0.25818	0.0569985	0.279819	0.155504	0.03885522	0.2469403
29900	-228.9363	-231.0971	2.160857	146.0042	1.651959	0.00149688	0.0964377	0.0452927	0.0175673	0.377401	0.111217	0.0356134	0.0234547	0.383332	0.0992115	0.0956175	0.363586	0.0361402	0.00263439	0.123827	0.0006254319	0.0367373	0.0103706	0.0793062	0.262294	0.0327976	0.000435977	0.00203652	0.00759257	0.160349	0.160621	0.0653859	0.00889251	0.118278	0.0377907	0.0171111	0.01109457	146.0042	0.247871	0.61204	1.05823	2.08186	0.105462	0.138724	0.259704	0.0710861	0.358653	0.0663707	0.01172001	0.9466355
30000	-226.1117	-233.0839	6.972165	194.6717	4.200893	0.00107439	0.0297017	0.119541	0.00775501	0.0200185	0.00704498	0.0310784	0.0337929	0.0699407	0.00427082	0.00535177	0.172496	0.0971757	0.0836305	0.08557526	0.004232852	0.044383	0.0305719	0.0535698	0.351644	0.0402642	0.00450316	0.0364169	0.0065929	0.152413	0.0235542	0.0558681	0.00244259	0.132821	0.0627129	0.00224222	0.0157059	194.6717	0.465069	0.781882	1.08432	1.66873	0.110586	0.222985	0.232832	0.0614277	0.247217	0.124952	0.01993875	0.7877073
30100	-227.2733	-225.5239	-1.749411	45.2499	2.233378	0.383614	0.260009	0.182014	0.00248784	0.721939	0.282098	0.160386	0.223017	0.0248919	0.49693	0.112807	0.131343	0.367685	0.255779	0.257808	0.06253246	0.00210547	0.0107298	0.15521	0.258775	0.0738434	0.011003	0.0249184	0.000246435	0.159608	0.00131766	0.0173273	0.00913383	0.177781	0.0866976	0.0113032	0.0002780044	45.2499	0.319627	0.677738	1.07487	1.92777	0.130113	0.112071	0.335419	0.0669484	0.274613	0.0808353	0.06281047	0.004426083
30200	-243.7531	-236.5959	-7.157212	44.00894	2.825706	0.166402	0.0889658	0.276331	1.06976	0.236588	0.245595	0.0782573	0.644408	0.172789	0.0457987	0.364672	0.10638	0.0671589	0.381647	0.1584706	0.01721474	0.00423338	0.162919	0.0745433	0.388496	0.0326129	0.00923973	0.0233721	0.00817789	0.0634768	0.0355777	0.00676834	0.0360493	0.104435	0.00559599	0.0445023	0.07401617	44.00894	0.375312	0.721397	1.08151	1.82178	0.15985	0.22583	0.217999	0.0551062	0.194335	0.14688	0.09123092	0.8113058
